,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.27,0.23730194096811572,0.6346416666666668,IG,False,Saliency_PTY'>
1,False,0.215,0.1806446380468623,0.5512166666666667,IG,False,Saliency_PTY'>
2,False,0.1975,0.17255425757291334,0.5426857142857143,IG,False,Saliency_PTY'>
3,False,0.1925,0.17792426885233015,0.5275273809523809,IG,False,Saliency_PTY'>
4,False,0.325,0.1605333643494206,0.6413857142857143,IG,False,Saliency_PTY'>
5,False,0.005,0.045856823018178845,0.3158333333333333,IG,False,Saliency_PTY'>
6,True,0.245,0.25667046262959026,0.6424011904761904,IG,False,Saliency_PTY'>
7,False,0.2925,0.2600704390818534,0.6364166666666667,IG,False,Saliency_PTY'>
8,False,0.255,0.2335417696964913,0.6251261904761904,IG,False,Saliency_PTY'>
9,False,0.0875,0.06295717124948755,0.451927380952381,IG,False,Saliency_PTY'>
10,False,0.22,0.22755837853437888,0.6406416666666667,IG,False,Saliency_PTY'>
11,False,0.11,0.09813933462872854,0.4755059523809524,IG,False,Saliency_PTY'>
12,False,0.145,0.15267916996378508,0.49936547619047617,IG,False,Saliency_PTY'>
13,False,0.0625,0.08125409031987117,0.4241892857142857,IG,False,Saliency_PTY'>
14,False,0.155,0.1570023544636586,0.5321357142857144,IG,False,Saliency_PTY'>
15,False,0.045,0.04735739821325306,0.5472511904761905,IG,False,Saliency_PTY'>
16,True,0.145,0.16865369566372215,0.5143309523809524,IG,False,Saliency_PTY'>
17,False,0.015,0.0633168660857781,0.37347380952380954,IG,False,Saliency_PTY'>
18,False,0.28,0.2614815526781102,0.6132523809523809,IG,False,Saliency_PTY'>
19,False,0.4125,0.3443883974059119,0.7324095238095238,IG,False,Saliency_PTY'>
