,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.41888888888888887,0.03806944504426997,,SG,True,Saliency_PTY'>
1,True,0.4122222222222222,0.3898913008503403,,SG,True,Saliency_PTY'>
2,True,0.3622222222222222,0.3575135533637433,,SG,True,Saliency_PTY'>
3,False,0.41555555555555557,0.06798809035806405,,SG,True,Saliency_PTY'>
4,False,0.33666666666666667,0.30400397600777007,,SG,True,Saliency_PTY'>
5,False,0.3522222222222222,0.36474997340215165,,SG,True,Saliency_PTY'>
6,True,0.3811111111111111,0.3807400837441201,,SG,True,Saliency_PTY'>
7,False,0.42,0.15273272811826535,,SG,True,Saliency_PTY'>
8,True,0.40555555555555556,0.4151960801828511,,SG,True,Saliency_PTY'>
9,False,0.39111111111111113,0.3949200491797858,,SG,True,Saliency_PTY'>
10,True,0.33666666666666667,0.34437457074146,,SG,True,Saliency_PTY'>
11,False,0.41333333333333333,0.009887737223224401,,SG,True,Saliency_PTY'>
12,False,0.37333333333333335,0.3725683333505722,,SG,True,Saliency_PTY'>
13,True,0.2911111111111111,0.32096243941708846,,SG,True,Saliency_PTY'>
14,False,0.3388888888888889,0.23992648669186162,,SG,True,Saliency_PTY'>
15,False,0.4177777777777778,0.0,,SG,True,Saliency_PTY'>
16,True,0.3977777777777778,0.42757489379716385,,SG,True,Saliency_PTY'>
17,False,0.43555555555555553,0.4400378380398955,,SG,True,Saliency_PTY'>
18,False,0.42,,,SG,True,Saliency_PTY'>
19,True,0.42,0.6592469026673552,,SG,True,Saliency_PTY'>
