,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.09183673469387756,0.08733121991172836,0.5651816716269842,authentic_opposing_information,100,TSEvo'>
1,True,0.10714285714285714,0.06444218896320662,0.40837252869897955,authentic_opposing_information,100,TSEvo'>
2,False,0.00510204081632653,0.05066933009164721,0.30847749255952384,authentic_opposing_information,100,TSEvo'>
3,False,0.11224489795918367,0.06668280912963385,0.4166367718962585,authentic_opposing_information,100,TSEvo'>
4,False,0.10204081632653061,0.085580015063434,0.5462272799744898,authentic_opposing_information,100,TSEvo'>
5,False,0.12244897959183673,0.08553621845619627,0.5504025829081632,authentic_opposing_information,100,TSEvo'>
6,False,0.015306122448979591,0.06913344081668607,0.4417417357568027,authentic_opposing_information,100,TSEvo'>
7,False,0.07653061224489796,0.08783368782344758,0.5682807628259637,authentic_opposing_information,100,TSEvo'>
8,False,0.04081632653061224,0.05546308483770244,0.32028814129818595,authentic_opposing_information,100,TSEvo'>
9,False,0.09183673469387756,0.08020372037428863,0.5099494224773242,authentic_opposing_information,100,TSEvo'>
10,True,0.07142857142857142,0.06438020242173995,0.4048039788832199,authentic_opposing_information,100,TSEvo'>
11,False,0.00510204081632653,0.04298997087956296,0.23451118728741496,authentic_opposing_information,100,TSEvo'>
12,False,0.07653061224489796,0.054492754379301137,0.3390808797477324,authentic_opposing_information,100,TSEvo'>
13,True,0.12244897959183673,0.06992434827853379,0.437926277281746,authentic_opposing_information,100,TSEvo'>
14,True,0.11734693877551021,0.06503331757067118,0.4061514579790249,authentic_opposing_information,100,TSEvo'>
15,True,0.08163265306122448,0.08847447526774824,0.5713145284155329,authentic_opposing_information,100,TSEvo'>
16,False,0.05612244897959184,0.08065212693888732,0.5131824865362812,authentic_opposing_information,100,TSEvo'>
17,False,0.07653061224489796,0.0655170188119098,0.40623007015306123,authentic_opposing_information,100,TSEvo'>
18,False,0.04081632653061224,0.07293551430427796,0.4632117169784581,authentic_opposing_information,100,TSEvo'>
19,False,0.08163265306122448,0.07981113771750702,0.5064672353316326,authentic_opposing_information,100,TSEvo'>
