,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.09166666666666666,0.091642495080892,0.4699225663716814,GS,True,Saliency_PTY'>
1,False,0.10833333333333334,0.09615452362895933,0.5013993362831859,GS,True,Saliency_PTY'>
2,False,0.09583333333333334,0.10578957788440259,0.5469985250737464,GS,True,Saliency_PTY'>
3,False,0.05416666666666667,0.09125011174407685,0.4786430678466077,GS,True,Saliency_PTY'>
4,False,0.10833333333333334,0.10292970758057216,0.5099981563421829,GS,True,Saliency_PTY'>
5,False,0.058333333333333334,0.08045553655934175,0.44321349557522116,GS,True,Saliency_PTY'>
6,False,0.07916666666666666,0.09559250420673958,0.516214970501475,GS,True,Saliency_PTY'>
7,False,0.09583333333333334,0.09879467946504335,0.517026179941003,GS,True,Saliency_PTY'>
8,True,0.125,0.108123684209673,0.525304203539823,GS,True,Saliency_PTY'>
9,False,0.11666666666666667,0.09476644122665848,0.49315634218289084,GS,True,Saliency_PTY'>
10,False,0.0875,0.0957616160437538,0.5041666666666667,GS,True,Saliency_PTY'>
11,True,0.10833333333333334,0.09853464510864604,0.4805770648967552,GS,True,Saliency_PTY'>
12,False,0.05416666666666667,0.08580902735564772,0.47829461651917404,GS,True,Saliency_PTY'>
13,True,0.09166666666666666,0.1044333035542646,0.5245224926253687,GS,True,Saliency_PTY'>
14,True,0.12083333333333333,0.10763276436349399,0.5292330383480827,GS,True,Saliency_PTY'>
15,False,0.14166666666666666,0.11478938312688769,0.5562186578171091,GS,True,Saliency_PTY'>
16,False,0.09166666666666666,0.09565218922723737,0.5059734513274335,GS,True,Saliency_PTY'>
17,False,0.10833333333333334,0.1122160587309602,0.5358314896755163,GS,True,Saliency_PTY'>
18,False,0.07083333333333333,0.08671619395513377,0.4716758849557522,GS,True,Saliency_PTY'>
19,True,0.11666666666666667,0.107637478000368,0.49747603244837757,GS,True,Saliency_PTY'>
