,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.09166666666666666,0.09250792735152737,0.49384402654867254,SG,True,Saliency_PTY'>
1,False,0.0875,0.09396982326966839,0.4939564896755163,SG,True,Saliency_PTY'>
2,False,0.0875,0.08653757535404691,0.4692625368731564,SG,True,Saliency_PTY'>
3,True,0.15,0.1247373411161796,0.5406397492625368,SG,True,Saliency_PTY'>
4,True,0.05416666666666667,0.08828343355986512,0.48249999999999993,SG,True,Saliency_PTY'>
5,True,0.07916666666666666,0.08484080672981982,0.466231563421829,SG,True,Saliency_PTY'>
6,False,0.1125,0.1003886384612634,0.4961172566371681,SG,True,Saliency_PTY'>
7,False,0.0875,0.09560271851995729,0.5186135693215339,SG,True,Saliency_PTY'>
8,False,0.0875,0.08367087304700607,0.47504609144542775,SG,True,Saliency_PTY'>
9,False,0.09166666666666666,0.08755728053591576,0.4846515486725663,SG,True,Saliency_PTY'>
10,False,0.07916666666666666,0.09238643246093238,0.5003650442477876,SG,True,Saliency_PTY'>
11,False,0.09583333333333334,0.09758083492374575,0.5030660029498525,SG,True,Saliency_PTY'>
12,False,0.0875,0.09033015507683127,0.4993270648967552,SG,True,Saliency_PTY'>
13,False,0.11666666666666667,0.09761237720061443,0.5009513274336284,SG,True,Saliency_PTY'>
14,False,0.09166666666666666,0.09209210796880873,0.4855530973451327,SG,True,Saliency_PTY'>
15,False,0.08333333333333333,0.09771848673645674,0.5085195427728613,SG,True,Saliency_PTY'>
16,False,0.15416666666666667,0.1271195970011667,0.5729682890855456,SG,True,Saliency_PTY'>
17,False,0.07916666666666666,0.08745408037648646,0.48536504424778765,SG,True,Saliency_PTY'>
18,False,0.10416666666666667,0.09502920831679225,0.47126474926253686,SG,True,Saliency_PTY'>
19,False,0.09583333333333334,0.08978962445229219,0.47360988200589976,SG,True,Saliency_PTY'>
