,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.12916666666666668,0.1097276939536697,0.5798709439528025,GS,False,Saliency_PTY'>
1,False,0.0,0.03845079384927317,0.4147234513274336,GS,False,Saliency_PTY'>
2,False,0.37083333333333335,0.25657303570530937,0.809644174041298,GS,False,Saliency_PTY'>
3,True,0.45,0.3625855570025389,0.8017975663716814,GS,False,Saliency_PTY'>
4,False,0.36666666666666664,0.2739907884740719,0.7643141592920354,GS,False,Saliency_PTY'>
5,False,0.3125,0.24648432241471563,0.7671552359882006,GS,False,Saliency_PTY'>
6,True,0.5,0.34523238923032695,0.8318694690265488,GS,False,Saliency_PTY'>
7,False,0.4041666666666667,0.25650026015209676,0.8300073746312685,GS,False,Saliency_PTY'>
8,False,0.15833333333333333,0.13063063961772034,0.6364823008849558,GS,False,Saliency_PTY'>
9,False,0.19166666666666668,0.14558604038836676,0.6565910766961651,GS,False,Saliency_PTY'>
10,True,0.48333333333333334,0.35370050940717757,0.8631286873156342,GS,False,Saliency_PTY'>
11,True,0.5666666666666667,0.4376296477995152,0.8583001474926254,GS,False,Saliency_PTY'>
12,False,0.04583333333333333,0.09625938028350241,0.5893639380530974,GS,False,Saliency_PTY'>
13,False,0.21666666666666667,0.20554138081997234,0.8087629056047198,GS,False,Saliency_PTY'>
14,False,0.025,0.06165697932233684,0.6473949115044247,GS,False,Saliency_PTY'>
15,False,0.125,0.12134949560029891,0.6527212389380531,GS,False,Saliency_PTY'>
16,False,0.275,0.18497224927022063,0.7045575221238938,GS,False,Saliency_PTY'>
17,False,0.05,0.09771833422721798,0.5987389380530973,GS,False,Saliency_PTY'>
18,False,0.0,0.04016784981156442,0.41621128318584066,GS,False,Saliency_PTY'>
19,False,0.0,0.04993002187035907,0.4963901179941003,GS,False,Saliency_PTY'>
