,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.09333333333333334,0.019720574021353736,0.7488840048840049,GS,False,Saliency_PTY'>
1,False,0.0,0.0020859820283098953,0.32978363858363857,GS,False,Saliency_PTY'>
2,False,0.08,0.023169990351802682,0.7264527472527473,GS,False,Saliency_PTY'>
3,False,0.0,0.002622340740945949,0.40244200244200246,GS,False,Saliency_PTY'>
4,False,0.1111111111111111,0.023112767045958018,0.71391452991453,GS,False,Saliency_PTY'>
5,False,0.0,0.0004230906856404762,0.24676923076923074,GS,False,Saliency_PTY'>
6,False,0.0,0.0006142111475936425,0.2537142857142857,GS,False,Saliency_PTY'>
7,False,0.057777777777777775,0.03389883104503291,0.7218266178266178,GS,False,Saliency_PTY'>
8,False,0.0,0.005258991637396217,0.488593894993895,GS,False,Saliency_PTY'>
9,False,0.0,0.00039946855051215744,0.2095218559218559,GS,False,Saliency_PTY'>
10,False,0.0,0.007437537776432351,0.5735970695970697,GS,False,Saliency_PTY'>
11,False,0.2222222222222222,0.08446829015001259,0.8207492063492063,GS,False,Saliency_PTY'>
12,False,0.0,0.00129346329905344,0.3244307692307692,GS,False,Saliency_PTY'>
13,False,0.0,0.001353873935996459,0.34687374847374847,GS,False,Saliency_PTY'>
14,False,0.09777777777777778,0.021880554267064322,0.6736058608058608,GS,False,Saliency_PTY'>
15,False,0.0044444444444444444,0.011120232910789458,0.6082129426129426,GS,False,Saliency_PTY'>
16,False,0.035555555555555556,0.011093629370673168,0.641291330891331,GS,False,Saliency_PTY'>
17,False,0.0,0.0009269861536245446,0.25390183150183154,GS,False,Saliency_PTY'>
18,False,0.0,0.0008694194434402608,0.25384126984126987,GS,False,Saliency_PTY'>
19,False,0.0,0.0018164222107643652,0.2681357753357754,GS,False,Saliency_PTY'>
