,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.3333333333333333,0.13373032729443246,0.7729211233211232,authentic_opposing_information,100,TSEvo'>
1,False,0.3022222222222222,0.1258409665564276,0.7303863247863249,authentic_opposing_information,100,TSEvo'>
2,True,0.39111111111111113,0.13491590676723714,0.8119912087912089,authentic_opposing_information,100,TSEvo'>
3,True,0.29333333333333333,0.12163749337935888,0.7180747252747253,authentic_opposing_information,100,TSEvo'>
4,False,0.0044444444444444444,0.04224236265494792,0.22463199023199024,authentic_opposing_information,100,TSEvo'>
5,False,0.008888888888888889,0.05473498577216176,0.29630476190476196,authentic_opposing_information,100,TSEvo'>
6,True,0.4666666666666667,0.13537235330624964,0.8174691086691088,authentic_opposing_information,100,TSEvo'>
7,False,0.0,0.03372419317998803,0.15602930402930404,authentic_opposing_information,100,TSEvo'>
8,True,0.39111111111111113,0.13330647275185356,0.7678368742368742,authentic_opposing_information,100,TSEvo'>
9,True,0.008888888888888889,0.04764940686889779,0.2140698412698413,authentic_opposing_information,100,TSEvo'>
10,True,0.06666666666666667,0.05477376724153002,0.30532844932844927,authentic_opposing_information,100,TSEvo'>
11,False,0.0044444444444444444,0.04952341123764519,0.25905543345543347,authentic_opposing_information,100,TSEvo'>
12,True,0.3111111111111111,0.12231489227094354,0.7307477411477412,authentic_opposing_information,100,TSEvo'>
13,False,0.17333333333333334,0.11993500277889606,0.7044678876678877,authentic_opposing_information,100,TSEvo'>
14,False,0.0044444444444444444,0.04665065462084922,0.22209523809523812,authentic_opposing_information,100,TSEvo'>
15,False,0.0,0.04285505491264608,0.20062905982905982,authentic_opposing_information,100,TSEvo'>
16,True,0.31555555555555553,0.1264946803381534,0.7593289377289376,authentic_opposing_information,100,TSEvo'>
17,False,0.29333333333333333,0.12781713850742413,0.7789225885225886,authentic_opposing_information,100,TSEvo'>
18,False,0.32,0.13267231285278855,0.793379242979243,authentic_opposing_information,100,TSEvo'>
19,True,0.017777777777777778,0.04819307809447376,0.2644884004884005,authentic_opposing_information,100,TSEvo'>
