,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.17916666666666667,0.1331824141763168,0.6684845132743363,GS,True,Saliency_PTY'>
1,False,0.125,0.09545379750382046,0.694476401179941,GS,True,Saliency_PTY'>
2,False,0.0125,0.0010665313241851257,0.5276751474926253,GS,True,Saliency_PTY'>
3,False,0.05416666666666667,0.050772361366918234,0.5673340707964603,GS,True,Saliency_PTY'>
4,False,0.075,0.03497136215532359,0.4789675516224189,GS,True,Saliency_PTY'>
5,False,0.12916666666666668,0.0742465050557211,0.4058462389380531,GS,True,Saliency_PTY'>
6,False,0.0625,0.023643691141999667,0.48918510324483777,GS,True,Saliency_PTY'>
7,False,0.016666666666666666,0.04292844600387908,0.40162610619469025,GS,True,Saliency_PTY'>
8,True,0.32916666666666666,0.19866513841914282,0.7346681415929203,GS,True,Saliency_PTY'>
9,True,0.2,0.4634366550269807,0.5712794985250738,GS,True,Saliency_PTY'>
10,False,0.008333333333333333,0.017714438756059665,0.6079406342182891,GS,True,Saliency_PTY'>
11,False,0.05416666666666667,0.023534172038551758,0.4175202802359882,GS,True,Saliency_PTY'>
12,False,0.17083333333333334,0.12499705821364927,0.5692090707964601,GS,True,Saliency_PTY'>
13,False,0.1625,0.13346588299324777,0.49621497050147495,GS,True,Saliency_PTY'>
14,False,0.0375,0.0112837987833394,0.36469948377581124,GS,True,Saliency_PTY'>
15,True,0.18333333333333332,0.48571634564975785,0.5306821533923304,GS,True,Saliency_PTY'>
16,False,0.058333333333333334,0.007109394591565436,0.3763108407079646,GS,True,Saliency_PTY'>
17,False,0.2708333333333333,0.07905212052429396,0.6251143067846607,GS,True,Saliency_PTY'>
18,False,0.016666666666666666,0.019330208376429635,0.5099483775811209,GS,True,Saliency_PTY'>
19,False,0.0,0.02652535629059093,0.21611356932153392,GS,True,Saliency_PTY'>
