,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.0625,4.944559443602329e-07,0.32253687315634216,GS,True,Saliency_PTY'>
1,False,0.041666666666666664,2.888149572841997e-07,0.2436338495575221,GS,True,Saliency_PTY'>
2,False,0.020833333333333332,0.13660058834946762,0.5285324483775812,GS,True,Saliency_PTY'>
3,False,0.3416666666666667,0.33056074594240004,0.8096957964601771,GS,True,Saliency_PTY'>
4,False,0.05,0.013944671337287046,0.4587186578171092,GS,True,Saliency_PTY'>
5,False,0.1,0.017446398602131066,0.5354811946902654,GS,True,Saliency_PTY'>
6,False,0.1875,0.06620600726170295,0.5674963126843658,GS,True,Saliency_PTY'>
7,True,0.2791666666666667,0.2897872821305122,0.6880429572271386,GS,True,Saliency_PTY'>
8,False,0.1375,0.1842431495521454,0.44217735988200596,GS,True,Saliency_PTY'>
9,False,0.32916666666666666,0.40565511195123083,0.45855088495575225,GS,True,Saliency_PTY'>
10,True,0.075,0.08164157067708656,0.37094395280235987,GS,True,Saliency_PTY'>
11,False,0.041666666666666664,1.4377187709766091e-05,0.424325221238938,GS,True,Saliency_PTY'>
12,False,0.1875,0.09869525823435799,0.5803263274336283,GS,True,Saliency_PTY'>
13,False,0.05,0.019418489289111204,0.4662702802359882,GS,True,Saliency_PTY'>
14,False,0.32083333333333336,0.12764155064553112,0.7028512168141593,GS,True,Saliency_PTY'>
15,True,0.15416666666666667,0.6235787819531668,0.7726659292035397,GS,True,Saliency_PTY'>
16,False,0.0,2.8667724062586064e-08,0.6583333333333333,GS,True,Saliency_PTY'>
17,False,0.14583333333333334,0.09145443453066,0.5233904867256637,GS,True,Saliency_PTY'>
18,False,0.18333333333333332,0.11223422116705556,0.489223820058997,GS,True,Saliency_PTY'>
19,False,0.20416666666666666,0.1900706071204614,0.6301935840707965,GS,True,Saliency_PTY'>
