,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.4075,0.2299320777562185,0.7383470238095238,authentic_opposing_information,100,TSEvo'>
1,True,0.6,0.2795597307410003,0.891407142857143,authentic_opposing_information,100,TSEvo'>
2,True,0.415,0.23508772679246945,0.7565744047619049,authentic_opposing_information,100,TSEvo'>
3,True,0.61,0.2845682911220708,0.9017678571428572,authentic_opposing_information,100,TSEvo'>
4,True,0.57,0.2851320788551041,0.8983738095238095,authentic_opposing_information,100,TSEvo'>
5,True,0.625,0.2858288903451805,0.900492261904762,authentic_opposing_information,100,TSEvo'>
6,True,0.4175,0.22340927640344527,0.6695517857142858,authentic_opposing_information,100,TSEvo'>
7,False,0.425,0.22766850294556762,0.7399214285714285,authentic_opposing_information,100,TSEvo'>
8,True,0.4,0.22408984120599582,0.6827017857142856,authentic_opposing_information,100,TSEvo'>
9,True,0.5475,0.2680629390068981,0.8529184523809524,authentic_opposing_information,100,TSEvo'>
10,True,0.43,0.23197059026317968,0.7490136904761905,authentic_opposing_information,100,TSEvo'>
11,True,0.4975,0.2586377216750371,0.8396172619047618,authentic_opposing_information,100,TSEvo'>
12,False,0.4725,0.2515341121175716,0.8172142857142857,authentic_opposing_information,100,TSEvo'>
13,True,0.4875,0.2379909028709556,0.7198565476190475,authentic_opposing_information,100,TSEvo'>
14,True,0.605,0.28682674878349046,0.9034660714285716,authentic_opposing_information,100,TSEvo'>
15,True,0.62,0.2832062438408373,0.9067803571428571,authentic_opposing_information,100,TSEvo'>
16,True,0.5975,0.28298019369520433,0.9000589285714286,authentic_opposing_information,100,TSEvo'>
17,True,0.5725,0.2734637937138697,0.8700845238095238,authentic_opposing_information,100,TSEvo'>
18,True,0.4425,0.23674261275467962,0.7597071428571429,authentic_opposing_information,100,TSEvo'>
19,True,0.3375,0.2145194706373644,0.6581720238095238,authentic_opposing_information,100,TSEvo'>
