,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.09222222222222222,0.08913387583730181,0.25917013888888885,GRAD,True,Saliency_PTY'>
1,False,0.06666666666666667,0.06157616426207287,0.23901944444444442,GRAD,True,Saliency_PTY'>
2,True,0.39,0.6239800555888901,0.5306736111111111,GRAD,True,Saliency_PTY'>
3,False,0.04111111111111111,0.03837640970604674,0.21940763888888884,GRAD,True,Saliency_PTY'>
4,True,0.71,0.7376185202468658,0.9015878472222223,GRAD,True,Saliency_PTY'>
5,False,0.07555555555555556,0.05593886974053703,0.22377222222222226,GRAD,True,Saliency_PTY'>
6,False,0.08333333333333333,0.053454583618984565,0.2661295138888889,GRAD,True,Saliency_PTY'>
7,True,0.2,0.2811588428029481,0.3451138888888889,GRAD,True,Saliency_PTY'>
8,False,0.14,0.16843452908207154,0.28821319444444443,GRAD,True,Saliency_PTY'>
9,True,0.2677777777777778,0.42670056541727525,0.38081631944444444,GRAD,True,Saliency_PTY'>
10,True,0.2588888888888889,0.4923293023905303,0.46071562499999996,GRAD,True,Saliency_PTY'>
11,False,0.18444444444444444,0.1849090514661115,0.3127947916666667,GRAD,True,Saliency_PTY'>
12,True,0.37666666666666665,0.48950200281655226,0.5790375,GRAD,True,Saliency_PTY'>
13,True,0.3477777777777778,0.36133660541034385,0.531534375,GRAD,True,Saliency_PTY'>
14,True,0.4855555555555556,0.5231546298640218,0.6297416666666666,GRAD,True,Saliency_PTY'>
15,False,0.20333333333333334,0.1615786366743353,0.33981840277777775,GRAD,True,Saliency_PTY'>
16,True,0.23222222222222222,0.3628837448742768,0.3711024305555556,GRAD,True,Saliency_PTY'>
17,False,0.05555555555555555,0.03903863025434355,0.22999513888888887,GRAD,True,Saliency_PTY'>
18,False,0.06888888888888889,0.04168591096713199,0.24548368055555556,GRAD,True,Saliency_PTY'>
19,False,0.09888888888888889,0.15381089594125089,0.28328888888888887,GRAD,True,Saliency_PTY'>
