,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.25459094798997706,0.2901844411007203,IG,True,Saliency_PTY'>
1,0.23031522412746033,0.2590808957057236,IG,True,Saliency_PTY'>
2,0.1775465584743994,0.20806321490959045,IG,True,Saliency_PTY'>
3,0.24069171216746305,0.28620800622093046,IG,True,Saliency_PTY'>
4,0.10624788871984792,0.1713057182072263,IG,True,Saliency_PTY'>
5,0.13891628610854131,0.19746614214083594,IG,True,Saliency_PTY'>
6,0.16241323450556608,0.21587116843232473,IG,True,Saliency_PTY'>
7,0.24310420010277528,0.3002916559346216,IG,True,Saliency_PTY'>
8,0.18334317205963357,0.24964665113028872,IG,True,Saliency_PTY'>
9,0.1463843464098887,0.21706055629786458,IG,True,Saliency_PTY'>
10,0.19288806724724497,0.23051737791756366,IG,True,Saliency_PTY'>
11,0.23428487498199058,0.28590739100147744,IG,True,Saliency_PTY'>
12,0.1888311230522559,0.1989622255385451,IG,True,Saliency_PTY'>
13,0.24748004955929787,0.28411050731292153,IG,True,Saliency_PTY'>
14,0.22825881487029043,0.3068523799350767,IG,True,Saliency_PTY'>
15,0.14642298796878064,0.22212634674633538,IG,True,Saliency_PTY'>
16,0.21669881964453408,0.2584343713328348,IG,True,Saliency_PTY'>
17,0.16054090130349966,0.18213215362077845,IG,True,Saliency_PTY'>
18,0.2690563909015658,0.30227902934175765,IG,True,Saliency_PTY'>
19,0.26785076134604113,0.3228072318834891,IG,True,Saliency_PTY'>
