,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.17082103552881375,0.29830917306682353,SG,False,Saliency_PTY'>
1,0.14939062425944957,0.23057840228225426,SG,False,Saliency_PTY'>
2,0.1540429437707787,0.2907184460901379,SG,False,Saliency_PTY'>
3,0.27837645224877955,0.3860593822316721,SG,False,Saliency_PTY'>
4,0.13043305880426986,0.24559693321796033,SG,False,Saliency_PTY'>
5,0.167854018793837,0.22144583057346026,SG,False,Saliency_PTY'>
6,0.14601212258302704,0.20793573824806763,SG,False,Saliency_PTY'>
7,0.13200891485752914,0.19133940106771544,SG,False,Saliency_PTY'>
8,0.13683112711201584,0.17934315036766302,SG,False,Saliency_PTY'>
9,0.20409845732674387,0.2647808419308714,SG,False,Saliency_PTY'>
10,0.12989811130984605,0.273052306690741,SG,False,Saliency_PTY'>
11,0.13034973840512237,0.2263458978407075,SG,False,Saliency_PTY'>
12,0.13038526199661926,0.2164997100568995,SG,False,Saliency_PTY'>
13,0.13840496555871978,0.18466810451348506,SG,False,Saliency_PTY'>
14,0.15302048347117736,0.25522078627086164,SG,False,Saliency_PTY'>
15,0.15443762130263838,0.29296403282604083,SG,False,Saliency_PTY'>
16,0.16460335452490174,0.18754091467872697,SG,False,Saliency_PTY'>
17,0.1580410980133467,0.19542833475653915,SG,False,Saliency_PTY'>
18,0.16120432903938303,0.20838603056361885,SG,False,Saliency_PTY'>
19,0.15597379400458833,0.283271338337154,SG,False,Saliency_PTY'>
