,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.0900987849752162,0.14878420035187076,SG,False,Saliency_PTY'>
1,0.09200391987353539,0.15430175362353263,SG,False,Saliency_PTY'>
2,0.09774126461686891,0.10858941467654659,SG,False,Saliency_PTY'>
3,0.08676993837655343,0.15477815052104457,SG,False,Saliency_PTY'>
4,0.1498674805003811,0.18375523702049637,SG,False,Saliency_PTY'>
5,0.16999768554768746,0.23122517766739392,SG,False,Saliency_PTY'>
6,0.08232603010490364,0.2157649613294532,SG,False,Saliency_PTY'>
7,0.10103097243013523,0.18565794099845878,SG,False,Saliency_PTY'>
8,0.06728332521111804,0.23009800443222392,SG,False,Saliency_PTY'>
9,0.16039518758640892,0.18579412807795098,SG,False,Saliency_PTY'>
10,0.0712564717867725,0.10975531520707038,SG,False,Saliency_PTY'>
11,0.07075541093212048,0.20169172598899845,SG,False,Saliency_PTY'>
12,0.09194706426115605,0.1710672546699491,SG,False,Saliency_PTY'>
13,0.14441470794928576,0.16565337373413583,SG,False,Saliency_PTY'>
14,0.08307579824707498,0.272942881286274,SG,False,Saliency_PTY'>
15,0.12324346844584663,0.152017009570612,SG,False,Saliency_PTY'>
16,0.10080598540951428,0.15900333920906115,SG,False,Saliency_PTY'>
17,0.07267094842731461,0.09773266471271053,SG,False,Saliency_PTY'>
18,0.17939504162646533,0.22218073043169467,SG,False,Saliency_PTY'>
19,0.07814528226283607,0.15786070474154182,SG,False,Saliency_PTY'>
