,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.27582318008939455,,IG,True,Saliency_PTY'>
1,0.21000890866797986,,IG,True,Saliency_PTY'>
2,0.35623969350681656,,IG,True,Saliency_PTY'>
3,0.24947597497042948,,IG,True,Saliency_PTY'>
4,0.24412014962216663,,IG,True,Saliency_PTY'>
5,0.3988715760407187,,IG,True,Saliency_PTY'>
6,0.3338470073626257,,IG,True,Saliency_PTY'>
7,0.37589924295422183,,IG,True,Saliency_PTY'>
8,0.2903689369336743,,IG,True,Saliency_PTY'>
9,0.30019288917695336,,IG,True,Saliency_PTY'>
10,0.23060769331868589,,IG,True,Saliency_PTY'>
11,0.4468950068508012,,IG,True,Saliency_PTY'>
12,0.2767853584171063,,IG,True,Saliency_PTY'>
13,0.30545731000983034,,IG,True,Saliency_PTY'>
14,0.26253398278726636,,IG,True,Saliency_PTY'>
15,0.2994475519783939,,IG,True,Saliency_PTY'>
16,0.2763496086801095,,IG,True,Saliency_PTY'>
17,0.25692723790294814,,IG,True,Saliency_PTY'>
18,0.2796313886453996,,IG,True,Saliency_PTY'>
19,0.2873735192406396,,IG,True,Saliency_PTY'>
