,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.0377714340210083,0.05754081643826601,GRAD,False,Saliency_PTY'>
1,0.051361761868930746,0.08535304179595266,GRAD,False,Saliency_PTY'>
2,0.03568977293695104,0.04531717939839661,GRAD,False,Saliency_PTY'>
3,0.03647751091547229,0.07853923883443395,GRAD,False,Saliency_PTY'>
4,0.07762512066196339,0.09985420808534967,GRAD,False,Saliency_PTY'>
5,0.21749831023574612,0.3799883086890083,GRAD,False,Saliency_PTY'>
6,0.03687095289250095,0.07410251857627458,GRAD,False,Saliency_PTY'>
7,0.038072218198672084,0.04239019193183656,GRAD,False,Saliency_PTY'>
8,0.043597191147559916,0.05533509064107945,GRAD,False,Saliency_PTY'>
9,0.05186910642799183,0.06719865453611497,GRAD,False,Saliency_PTY'>
10,0.03299068053322615,0.041275814185373155,GRAD,False,Saliency_PTY'>
11,0.06646851568098375,0.08842462182663276,GRAD,False,Saliency_PTY'>
12,0.06622131456501265,0.07936386309199321,GRAD,False,Saliency_PTY'>
13,0.03538780840423446,0.05982113799816054,GRAD,False,Saliency_PTY'>
14,0.06532891896606194,0.08307675189611265,GRAD,False,Saliency_PTY'>
15,0.06052803774758656,0.0910943421545748,GRAD,False,Saliency_PTY'>
16,0.03151700735707901,0.050804703908085495,GRAD,False,Saliency_PTY'>
17,0.07432069117728926,0.08655008581758226,GRAD,False,Saliency_PTY'>
18,0.028249998417045574,0.04641698314156776,GRAD,False,Saliency_PTY'>
19,0.054262808071412136,0.06786388662865997,GRAD,False,Saliency_PTY'>
