,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.26554942310423196,0.297925192364408,GS,False,Saliency_PTY'>
1,0.17268980405471815,0.28624150061404,GS,False,Saliency_PTY'>
2,0.2959426174424285,0.32985024337681484,GS,False,Saliency_PTY'>
3,0.18698452372865365,0.2161473593138297,GS,False,Saliency_PTY'>
4,0.23186152666942447,0.26860193796772697,GS,False,Saliency_PTY'>
5,0.1853086907522894,0.2621803518694676,GS,False,Saliency_PTY'>
6,0.2614427276447591,0.32679729316380435,GS,False,Saliency_PTY'>
7,0.21197858063196065,0.35606063729688014,GS,False,Saliency_PTY'>
8,0.24604280782742607,0.3154294972310632,GS,False,Saliency_PTY'>
9,0.2175144563789798,0.2689069478889513,GS,False,Saliency_PTY'>
10,0.2762989575526908,0.2966965834117796,GS,False,Saliency_PTY'>
11,0.21211863018432572,0.2914404467791984,GS,False,Saliency_PTY'>
12,0.2449832188067977,0.29399559824694266,GS,False,Saliency_PTY'>
13,0.20875306607185987,0.31557114994548563,GS,False,Saliency_PTY'>
14,0.20611750214456714,0.3423753183910058,GS,False,Saliency_PTY'>
15,0.2144519904872344,0.2733180953756355,GS,False,Saliency_PTY'>
16,0.2390129694957142,0.28118745937459044,GS,False,Saliency_PTY'>
17,0.1893379045108971,0.25850904147609716,GS,False,Saliency_PTY'>
18,0.1921474169112699,0.2898116246130094,GS,False,Saliency_PTY'>
19,0.22759272207390585,0.32183992138365675,GS,False,Saliency_PTY'>
