,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.03987951236247641,0.06347979990908056,GRAD,False,Saliency_PTY'>
1,0.05136627039613938,0.13110773552102475,GRAD,False,Saliency_PTY'>
2,0.04386457708844401,0.13634606382653755,GRAD,False,Saliency_PTY'>
3,0.24909411736277728,0.35443144851202074,GRAD,False,Saliency_PTY'>
4,0.06992226595857681,0.10898429693986293,GRAD,False,Saliency_PTY'>
5,0.14511788502119313,0.2678469293356053,GRAD,False,Saliency_PTY'>
6,0.0704185234136496,0.15568860205496804,GRAD,False,Saliency_PTY'>
7,0.14724982363054856,0.20491148129292622,GRAD,False,Saliency_PTY'>
8,0.20234087148633922,0.3238908104770633,GRAD,False,Saliency_PTY'>
9,0.14245868154134717,0.3092716290894981,GRAD,False,Saliency_PTY'>
10,0.058310590999430825,0.12997187243521158,GRAD,False,Saliency_PTY'>
11,0.0930194232723335,0.30599244534735787,GRAD,False,Saliency_PTY'>
12,0.257437918313209,0.33647465285028805,GRAD,False,Saliency_PTY'>
13,0.1683611531199955,0.24205839884204156,GRAD,False,Saliency_PTY'>
14,0.1648971656651115,0.2208348294466693,GRAD,False,Saliency_PTY'>
15,0.218229028398858,0.3294438265877182,GRAD,False,Saliency_PTY'>
16,0.14654829158455338,0.2426239738941063,GRAD,False,Saliency_PTY'>
17,0.19392032329712305,0.3041066833792921,GRAD,False,Saliency_PTY'>
18,0.16248491197181375,0.2853508837731055,GRAD,False,Saliency_PTY'>
19,0.18786481906769317,0.35353625503746217,GRAD,False,Saliency_PTY'>
