,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.6720140050374653,0.6916357216078836,authentic_opposing_information,100,TSEvo'>
1,0.6468116498169256,0.6690719691461943,authentic_opposing_information,100,TSEvo'>
2,0.6506429479525584,0.6645379257707524,authentic_opposing_information,100,TSEvo'>
3,0.6755455330411235,0.6881593593346955,authentic_opposing_information,100,TSEvo'>
4,0.6876854620707629,0.6920897395967504,authentic_opposing_information,100,TSEvo'>
5,0.7033032164576211,0.710093227837466,authentic_opposing_information,100,TSEvo'>
6,0.6503325796478424,0.6638657579861266,authentic_opposing_information,100,TSEvo'>
7,0.6622944730813277,0.6689964261254537,authentic_opposing_information,100,TSEvo'>
8,0.7424908356137595,0.7515958546448305,authentic_opposing_information,100,TSEvo'>
9,0.5258411346281672,0.5355558235780856,authentic_opposing_information,100,TSEvo'>
10,0.5754792514701567,0.5860477233947288,authentic_opposing_information,100,TSEvo'>
11,0.5052144593095466,0.518623092581885,authentic_opposing_information,100,TSEvo'>
12,0.7527898550463492,0.7637505019505951,authentic_opposing_information,100,TSEvo'>
13,0.5969448914766879,0.6111265575058676,authentic_opposing_information,100,TSEvo'>
14,0.49056702059988255,0.5010758915740442,authentic_opposing_information,100,TSEvo'>
15,0.6498843547482894,0.6733929715439376,authentic_opposing_information,100,TSEvo'>
16,0.6529325682225691,0.671700043354416,authentic_opposing_information,100,TSEvo'>
17,0.6952954060611465,0.7091306289355548,authentic_opposing_information,100,TSEvo'>
18,0.5291717253659021,0.5609014848177283,authentic_opposing_information,100,TSEvo'>
19,0.6538560554433964,0.681487203734164,authentic_opposing_information,100,TSEvo'>
