,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.20496704877363067,0.2541888548652692,GRAD,True,Saliency_PTY'>
1,0.16015677700963912,0.3156573919263465,GRAD,True,Saliency_PTY'>
2,0.2811494464281589,0.2977609085634273,GRAD,True,Saliency_PTY'>
3,0.2960691288248984,0.3794011870405672,GRAD,True,Saliency_PTY'>
4,0.19396695330804237,0.28467274215676724,GRAD,True,Saliency_PTY'>
5,0.23536824334745726,0.27266601859348666,GRAD,True,Saliency_PTY'>
6,0.21474410556141765,0.3388433811351988,GRAD,True,Saliency_PTY'>
7,0.453097697939487,0.5236460735438964,GRAD,True,Saliency_PTY'>
8,0.22920134341311518,0.31580518275556985,GRAD,True,Saliency_PTY'>
9,0.22777204799920855,0.3062059308883356,GRAD,True,Saliency_PTY'>
10,0.2586555143352921,0.33631920751251737,GRAD,True,Saliency_PTY'>
11,0.20192404869378505,0.2759220271989388,GRAD,True,Saliency_PTY'>
12,0.18558914836562662,0.37744718743010325,GRAD,True,Saliency_PTY'>
13,0.24498832180728472,0.32218063882326636,GRAD,True,Saliency_PTY'>
14,0.31612825613797524,0.4330034934653457,GRAD,True,Saliency_PTY'>
15,0.17574213035573347,0.21148432807876597,GRAD,True,Saliency_PTY'>
16,0.22364187100164204,0.3153246834022263,GRAD,True,Saliency_PTY'>
17,0.22076617832372913,0.29773314338110657,GRAD,True,Saliency_PTY'>
18,0.22881568400018232,0.30616580122178816,GRAD,True,Saliency_PTY'>
19,0.27653084489445257,0.4693911657701485,GRAD,True,Saliency_PTY'>
