,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.159652987936835,0.18371314097088198,GS,False,Saliency_PTY'>
1,0.2924561015478621,0.3287025713181274,GS,False,Saliency_PTY'>
2,0.2729325889408711,0.3198719184317302,GS,False,Saliency_PTY'>
3,0.18851374440115726,0.20249490392273248,GS,False,Saliency_PTY'>
4,0.24198416954013835,0.25879136947372516,GS,False,Saliency_PTY'>
5,0.1497898936554241,0.2043061453416912,GS,False,Saliency_PTY'>
6,0.15624471756661257,0.20036950341966261,GS,False,Saliency_PTY'>
7,0.21200509134066667,0.2532775540706057,GS,False,Saliency_PTY'>
8,0.1918943839081148,0.25953467962743043,GS,False,Saliency_PTY'>
9,0.26903078776003936,0.291636120326579,GS,False,Saliency_PTY'>
10,0.17668643580605675,0.2706432200207252,GS,False,Saliency_PTY'>
11,0.16625037800088066,0.18550620913898588,GS,False,Saliency_PTY'>
12,0.24810098090065794,0.28520785222251727,GS,False,Saliency_PTY'>
13,0.24881294354307393,0.28537814923114,GS,False,Saliency_PTY'>
14,0.1705287729280973,0.21480005026660942,GS,False,Saliency_PTY'>
15,0.25011487910747376,0.2943312194327287,GS,False,Saliency_PTY'>
16,0.26076549929999293,0.2860919091667491,GS,False,Saliency_PTY'>
17,0.2610334863379254,0.2964321971974495,GS,False,Saliency_PTY'>
18,0.25851398237783746,0.29111332598152906,GS,False,Saliency_PTY'>
19,0.30214806708259795,0.35812981056521154,GS,False,Saliency_PTY'>
