,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.16296200645891476,0.20253960971859758,GS,False,Saliency_PTY'>
1,0.17742327849361178,0.20643855439285846,GS,False,Saliency_PTY'>
2,0.17909716998540812,0.22693359920161094,GS,False,Saliency_PTY'>
3,0.15833694292559447,0.21370134810345476,GS,False,Saliency_PTY'>
4,0.26964346051999744,0.2912684962492276,GS,False,Saliency_PTY'>
5,0.21833722094493163,0.26087634619649575,GS,False,Saliency_PTY'>
6,0.1592592018809238,0.21363538166167495,GS,False,Saliency_PTY'>
7,0.200892088553056,0.2522832181399795,GS,False,Saliency_PTY'>
8,0.21671716864440116,0.2525193583811376,GS,False,Saliency_PTY'>
9,0.19189342369242218,0.23645657339896867,GS,False,Saliency_PTY'>
10,0.17054655663029383,0.18511317636102867,GS,False,Saliency_PTY'>
11,0.19663845524412998,0.24707033277905194,GS,False,Saliency_PTY'>
12,0.1392761567395259,0.17078012423762043,GS,False,Saliency_PTY'>
13,0.16780853125067488,0.25131506363108136,GS,False,Saliency_PTY'>
14,0.23833893738666823,0.32258852106257685,GS,False,Saliency_PTY'>
15,0.2437578747282286,0.2575354844175132,GS,False,Saliency_PTY'>
16,0.14603816471209613,0.25624882985956166,GS,False,Saliency_PTY'>
17,0.2097364761474761,0.2541610284673922,GS,False,Saliency_PTY'>
18,0.22311410695905134,0.2597309898903404,GS,False,Saliency_PTY'>
19,0.2571224804562668,0.2753014607347963,GS,False,Saliency_PTY'>
