,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.24801091709586648,0.2938840243071717,IG,False,Saliency_PTY'>
1,0.2180015369426033,0.22622513888084747,IG,False,Saliency_PTY'>
2,0.17019589926832618,0.20597360165759432,IG,False,Saliency_PTY'>
3,0.26621921347711347,0.2836420445571545,IG,False,Saliency_PTY'>
4,0.2874035701890877,0.3172701115294156,IG,False,Saliency_PTY'>
5,0.2840078026742253,0.29099066876974455,IG,False,Saliency_PTY'>
6,0.18537775340732368,0.20581156512109408,IG,False,Saliency_PTY'>
7,0.20733443360905474,0.23180194507619806,IG,False,Saliency_PTY'>
8,0.1862408610362684,0.20633428721451696,IG,False,Saliency_PTY'>
9,0.16940214618930222,0.2071971059345644,IG,False,Saliency_PTY'>
10,0.18212235849667407,0.20240710375423013,IG,False,Saliency_PTY'>
11,0.2866121122298593,0.2998756228394024,IG,False,Saliency_PTY'>
12,0.15213349632104137,0.19288648700213357,IG,False,Saliency_PTY'>
13,0.2993537536903996,0.31661897822588964,IG,False,Saliency_PTY'>
14,0.26774902472759204,0.28920965066166937,IG,False,Saliency_PTY'>
15,0.2605939672076957,0.2847891900413756,IG,False,Saliency_PTY'>
16,0.2204572980649862,0.2454227909302654,IG,False,Saliency_PTY'>
17,0.20425284128442614,0.24727322358521742,IG,False,Saliency_PTY'>
18,0.2496404272105981,0.26116323362492966,IG,False,Saliency_PTY'>
19,0.27059404695659806,0.2826725262726696,IG,False,Saliency_PTY'>
