,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.3918921265796992,0.43110079287487496,authentic_opposing_information,100,TSEvo'>
1,0.36056584988483714,0.37908109147292207,authentic_opposing_information,100,TSEvo'>
2,0.3714865293221815,0.3944917279913942,authentic_opposing_information,100,TSEvo'>
3,0.45758247919734096,0.49374074364562626,authentic_opposing_information,100,TSEvo'>
4,0.38824816121782424,0.41337973952091717,authentic_opposing_information,100,TSEvo'>
5,0.44899756110394645,0.47849214126177203,authentic_opposing_information,100,TSEvo'>
6,0.426586449708628,0.4582174980766607,authentic_opposing_information,100,TSEvo'>
7,0.41103017935476344,0.4286515180238131,authentic_opposing_information,100,TSEvo'>
8,0.44627795820393346,0.49141411976609295,authentic_opposing_information,100,TSEvo'>
9,0.43199687685033156,0.46683606647501463,authentic_opposing_information,100,TSEvo'>
10,0.4756813006092611,0.5078713460930718,authentic_opposing_information,100,TSEvo'>
11,0.4184609856125441,0.44368775069247895,authentic_opposing_information,100,TSEvo'>
12,0.40012508636578337,0.4123725630866118,authentic_opposing_information,100,TSEvo'>
13,0.3749037964425162,0.4313379492176411,authentic_opposing_information,100,TSEvo'>
14,0.5019663591570402,0.5314027930080408,authentic_opposing_information,100,TSEvo'>
15,0.4439541746894132,0.4673509387730317,authentic_opposing_information,100,TSEvo'>
16,0.42254089240120934,0.4486162122052494,authentic_opposing_information,100,TSEvo'>
17,0.36530386316625363,0.38261943667892134,authentic_opposing_information,100,TSEvo'>
18,0.3958918959137587,0.4052566621159799,authentic_opposing_information,100,TSEvo'>
19,0.35218356117209265,0.3632983417693345,authentic_opposing_information,100,TSEvo'>
