,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.4681813444873387,0.5121998064456458,FO,False,Saliency_PTY'>
1,0.39826359599723177,0.6672048909700073,FO,False,Saliency_PTY'>
2,0.5042977653604148,0.5783167056092999,FO,False,Saliency_PTY'>
3,0.4281975364947609,0.564704044406069,FO,False,Saliency_PTY'>
4,0.48511288671617014,0.6418443842997198,FO,False,Saliency_PTY'>
5,0.4929193412274245,0.6757771875098368,FO,False,Saliency_PTY'>
6,0.3867054686445499,0.5541066523855688,FO,False,Saliency_PTY'>
7,0.44600972604728384,0.6124841882881301,FO,False,Saliency_PTY'>
8,0.4602830545160936,0.5727023892694344,FO,False,Saliency_PTY'>
9,0.49608946829331896,0.5870994123901465,FO,False,Saliency_PTY'>
10,0.44052575047624964,0.5523971460887551,FO,False,Saliency_PTY'>
11,0.3990857848436842,0.5959898297111433,FO,False,Saliency_PTY'>
12,0.4474604302626754,0.570974127456011,FO,False,Saliency_PTY'>
13,0.46061604113719534,0.5334104844868122,FO,False,Saliency_PTY'>
14,0.48180087416939343,0.5534902126833046,FO,False,Saliency_PTY'>
15,0.45488682107252093,0.5948438593414175,FO,False,Saliency_PTY'>
16,0.4682426347539061,0.6094035531632118,FO,False,Saliency_PTY'>
17,0.4538495509139612,0.5630525627031648,FO,False,Saliency_PTY'>
18,0.4850569342842544,0.6220607246575524,FO,False,Saliency_PTY'>
19,0.4875264963062878,0.6376833647263684,FO,False,Saliency_PTY'>
