,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.09327784442076467,0.14615577763598228,SG,False,Saliency_PTY'>
1,0.1182831097094629,0.14542686114862508,SG,False,Saliency_PTY'>
2,0.1236444610527045,0.13391417332958527,SG,False,Saliency_PTY'>
3,0.10636710782313182,0.13483927306536622,SG,False,Saliency_PTY'>
4,0.10716437074703833,0.15650593374345892,SG,False,Saliency_PTY'>
5,0.07406446041532705,0.11419277302718758,SG,False,Saliency_PTY'>
6,0.13643525322315883,0.18091587939990306,SG,False,Saliency_PTY'>
7,0.09655398034357478,0.1907671780578171,SG,False,Saliency_PTY'>
8,0.0707909621850369,0.10392390186373232,SG,False,Saliency_PTY'>
9,0.14591715002119957,0.17681970595524601,SG,False,Saliency_PTY'>
10,0.08284641085681355,0.11184767058541084,SG,False,Saliency_PTY'>
11,0.11263854953057517,0.12285726629225435,SG,False,Saliency_PTY'>
12,0.11882016022313831,0.20249057201713128,SG,False,Saliency_PTY'>
13,0.09505670524971463,0.12974326053571192,SG,False,Saliency_PTY'>
14,0.12004371371280984,0.21717930594392676,SG,False,Saliency_PTY'>
15,0.16723754085215342,0.21444211963451254,SG,False,Saliency_PTY'>
16,0.14681958893745573,0.1944429909470403,SG,False,Saliency_PTY'>
17,0.10203013265252622,0.14420916807011164,SG,False,Saliency_PTY'>
18,0.11098885008913491,0.14586346473699316,SG,False,Saliency_PTY'>
19,0.1603516771975388,0.2504164601894369,SG,False,Saliency_PTY'>
