,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.20291335502833124,0.2851325586340788,IG,False,Saliency_PTY'>
1,0.16578972429201272,0.20496752804823282,IG,False,Saliency_PTY'>
2,0.20786541884668558,0.24991206542297792,IG,False,Saliency_PTY'>
3,0.15944333133573774,0.22885918917576228,IG,False,Saliency_PTY'>
4,0.18338579005668948,0.2481361865450748,IG,False,Saliency_PTY'>
5,0.18914114207192004,0.24483325657442548,IG,False,Saliency_PTY'>
6,0.1843156341096833,0.23562313276213864,IG,False,Saliency_PTY'>
7,0.1280686620935008,0.22166978821484182,IG,False,Saliency_PTY'>
8,0.15372620748446209,0.17181867360047567,IG,False,Saliency_PTY'>
9,0.2027126853035463,0.2536931550522284,IG,False,Saliency_PTY'>
10,0.17556450527521145,0.20557467609399055,IG,False,Saliency_PTY'>
11,0.16227462691145994,0.1882415755768099,IG,False,Saliency_PTY'>
12,0.18006364904085287,0.19388587671836197,IG,False,Saliency_PTY'>
13,0.1465175529275225,0.1944634654205132,IG,False,Saliency_PTY'>
14,0.15955390673441716,0.21005062365272786,IG,False,Saliency_PTY'>
15,0.1851998856605718,0.23745929343472666,IG,False,Saliency_PTY'>
16,0.1405039055086552,0.2648063032424444,IG,False,Saliency_PTY'>
17,0.15556258882260407,0.1983141966660441,IG,False,Saliency_PTY'>
18,0.1976811120862079,0.2601897723700941,IG,False,Saliency_PTY'>
19,0.1943655146400401,0.26711749414790387,IG,False,Saliency_PTY'>
