,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.49229276512256526,0.6177324524872396,GS,True,Saliency_PTY'>
1,0.3002612064643174,0.5456663662129264,GS,True,Saliency_PTY'>
2,0.5062968590247026,0.6898518434668266,GS,True,Saliency_PTY'>
3,0.4275598754348506,0.4934995275904914,GS,True,Saliency_PTY'>
4,0.3849511948152776,0.5422538410192672,GS,True,Saliency_PTY'>
5,0.4815633510383086,0.5535874681868928,GS,True,Saliency_PTY'>
6,0.3771791174217045,0.7090400700026739,GS,True,Saliency_PTY'>
7,0.5656480475233131,0.6742752914370043,GS,True,Saliency_PTY'>
8,0.5227237417182875,0.6270029869142623,GS,True,Saliency_PTY'>
9,0.4713357350732399,0.5396602885682289,GS,True,Saliency_PTY'>
10,0.4144082060049626,0.6425330314285234,GS,True,Saliency_PTY'>
11,0.4050160588787266,0.7592443108329302,GS,True,Saliency_PTY'>
12,0.4033138007754903,0.6430403945821035,GS,True,Saliency_PTY'>
13,0.5011604069938322,0.6218402858352085,GS,True,Saliency_PTY'>
14,0.5444236617690846,0.6241575429120432,GS,True,Saliency_PTY'>
15,0.4798124302868466,0.5281285498610019,GS,True,Saliency_PTY'>
16,0.3975671090228047,0.45806754630107654,GS,True,Saliency_PTY'>
17,0.3515454707935487,0.6026479080536471,GS,True,Saliency_PTY'>
18,0.31542704679943234,0.5691024879768968,GS,True,Saliency_PTY'>
19,0.4277330661214817,0.7149377263999686,GS,True,Saliency_PTY'>
