,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.4178494905654344,0.4257552743065245,authentic_opposing_information,100,TSEvo'>
1,0.5103363858661272,0.5178236089473737,authentic_opposing_information,100,TSEvo'>
2,0.4180314707403402,0.43049877962817706,authentic_opposing_information,100,TSEvo'>
3,0.39334894946089694,0.39706728835708793,authentic_opposing_information,100,TSEvo'>
4,0.48777830364576663,0.48926809586430414,authentic_opposing_information,100,TSEvo'>
5,0.44033164066786157,0.4519282893370079,authentic_opposing_information,100,TSEvo'>
6,0.7095719986286266,0.7165475995930118,authentic_opposing_information,100,TSEvo'>
7,0.6819309175919447,0.7008763713753458,authentic_opposing_information,100,TSEvo'>
8,0.4644264865529533,0.4712048641692882,authentic_opposing_information,100,TSEvo'>
9,0.46393151992465675,0.47347168727174804,authentic_opposing_information,100,TSEvo'>
10,0.4574010970769293,0.46413896383220715,authentic_opposing_information,100,TSEvo'>
11,0.6561941635765289,0.6683732194526775,authentic_opposing_information,100,TSEvo'>
12,0.42863507240587595,0.4363693781729832,authentic_opposing_information,100,TSEvo'>
13,0.4905219521211498,0.5135986465240279,authentic_opposing_information,100,TSEvo'>
14,0.4410645430700096,0.4450467394051676,authentic_opposing_information,100,TSEvo'>
15,0.5282734977706808,0.5365467537757311,authentic_opposing_information,100,TSEvo'>
16,0.5565825465799458,0.5631344671724003,authentic_opposing_information,100,TSEvo'>
17,0.460145571366411,0.464059695732168,authentic_opposing_information,100,TSEvo'>
18,0.7379674151158271,0.7421243050820447,authentic_opposing_information,100,TSEvo'>
19,0.47850407717545435,0.4834408303098266,authentic_opposing_information,100,TSEvo'>
