,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.0882073756755935,SG,True,Saliency_PTY'>
1,True,-0.0005723928120357747,SG,True,Saliency_PTY'>
2,True,-0.1450412633875592,SG,True,Saliency_PTY'>
3,True,0.18968070991146238,SG,True,Saliency_PTY'>
4,True,-0.14189124677962275,SG,True,Saliency_PTY'>
5,True,-0.07429727915799532,SG,True,Saliency_PTY'>
6,True,-0.03773514454577589,SG,True,Saliency_PTY'>
7,True,0.07885404080896412,SG,True,Saliency_PTY'>
8,True,-0.1844152455663529,SG,True,Saliency_PTY'>
9,True,0.01604658202272781,SG,True,Saliency_PTY'>
10,True,0.0662303200400974,SG,True,Saliency_PTY'>
11,True,-0.09388899655482334,SG,True,Saliency_PTY'>
12,True,-0.006575210179692292,SG,True,Saliency_PTY'>
13,True,0.12696764943715813,SG,True,Saliency_PTY'>
14,True,0.02592380274722266,SG,True,Saliency_PTY'>
15,True,0.13459794879314366,SG,True,Saliency_PTY'>
16,True,0.11678529065772335,SG,True,Saliency_PTY'>
17,True,0.20543531865281928,SG,True,Saliency_PTY'>
18,True,0.13604430897395586,SG,True,Saliency_PTY'>
19,True,0.007455801120423633,SG,True,Saliency_PTY'>
