,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.11158924988738965,GS,True,Saliency_PTY'>
1,True,-0.01430358528532401,GS,True,Saliency_PTY'>
2,True,0.01360674307357358,GS,True,Saliency_PTY'>
3,True,0.06346145909418652,GS,True,Saliency_PTY'>
4,True,0.05805556729472276,GS,True,Saliency_PTY'>
5,True,-0.017306630282564524,GS,True,Saliency_PTY'>
6,True,0.08699863541149605,GS,True,Saliency_PTY'>
7,True,-0.04988372460135517,GS,True,Saliency_PTY'>
8,True,-0.05231127387296123,GS,True,Saliency_PTY'>
9,True,-0.06983473681425648,GS,True,Saliency_PTY'>
10,True,-0.12132305919465793,GS,True,Saliency_PTY'>
11,True,-0.11591498334668252,GS,True,Saliency_PTY'>
12,True,-0.03931443504944706,GS,True,Saliency_PTY'>
13,True,0.051956192701639335,GS,True,Saliency_PTY'>
14,True,-0.02036557850990806,GS,True,Saliency_PTY'>
15,True,0.06942851892745525,GS,True,Saliency_PTY'>
16,True,-0.024670630786404968,GS,True,Saliency_PTY'>
17,True,0.10222631178838794,GS,True,Saliency_PTY'>
18,True,-0.13833234194887642,GS,True,Saliency_PTY'>
19,True,-0.06261536471480776,GS,True,Saliency_PTY'>
