,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.12239524555967717,SG,True,Saliency_PTY'>
1,True,-0.0004947454625178704,SG,True,Saliency_PTY'>
2,True,-0.22097347313697008,SG,True,Saliency_PTY'>
3,True,-0.26580889139550107,SG,True,Saliency_PTY'>
4,True,0.0011861962891526493,SG,True,Saliency_PTY'>
5,True,0.06932975753430515,SG,True,Saliency_PTY'>
6,True,0.08795425607952555,SG,True,Saliency_PTY'>
7,True,-0.12112049911784778,SG,True,Saliency_PTY'>
8,True,-0.08875168613632822,SG,True,Saliency_PTY'>
9,True,0.004491524654181255,SG,True,Saliency_PTY'>
10,True,0.02012556612685832,SG,True,Saliency_PTY'>
11,True,-0.1275368912773838,SG,True,Saliency_PTY'>
12,True,0.14474973729807802,SG,True,Saliency_PTY'>
13,True,0.041893431074370616,SG,True,Saliency_PTY'>
14,True,0.05941240681085894,SG,True,Saliency_PTY'>
15,True,0.037366358581307366,SG,True,Saliency_PTY'>
16,True,0.059878975224299184,SG,True,Saliency_PTY'>
17,True,-0.05462558519765765,SG,True,Saliency_PTY'>
18,True,0.05881337987319623,SG,True,Saliency_PTY'>
19,True,-0.06762102491938503,SG,True,Saliency_PTY'>
