,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.3125085866687059,GRAD,True,Saliency_PTY'>
1,True,-0.37790484836869565,GRAD,True,Saliency_PTY'>
2,True,-0.2585983430034959,GRAD,True,Saliency_PTY'>
3,True,0.21720229113423598,GRAD,True,Saliency_PTY'>
4,True,0.08044119486118542,GRAD,True,Saliency_PTY'>
5,True,0.20371753009061813,GRAD,True,Saliency_PTY'>
6,True,0.08994388473085166,GRAD,True,Saliency_PTY'>
7,True,0.059762274758200694,GRAD,True,Saliency_PTY'>
8,True,-0.3177616032582605,GRAD,True,Saliency_PTY'>
9,True,0.36425327562338883,GRAD,True,Saliency_PTY'>
10,True,0.0641812836882778,GRAD,True,Saliency_PTY'>
11,True,0.09075990745425715,GRAD,True,Saliency_PTY'>
12,True,-0.18527384354093404,GRAD,True,Saliency_PTY'>
13,True,-0.19041383457585592,GRAD,True,Saliency_PTY'>
14,True,0.013306183175124001,GRAD,True,Saliency_PTY'>
15,True,-0.23739537605955296,GRAD,True,Saliency_PTY'>
16,True,0.5158812270143885,GRAD,True,Saliency_PTY'>
17,True,-0.07193782457143073,GRAD,True,Saliency_PTY'>
18,True,0.26174612298999234,GRAD,True,Saliency_PTY'>
19,True,-0.04569497276575009,GRAD,True,Saliency_PTY'>
