,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.25055294888660096,FO,False,Saliency_PTY'>
1,True,-0.20839897162455892,FO,False,Saliency_PTY'>
2,True,0.35441282232648913,FO,False,Saliency_PTY'>
3,True,-0.19213077772202394,FO,False,Saliency_PTY'>
4,True,0.342473900541615,FO,False,Saliency_PTY'>
5,True,-0.07213834014129011,FO,False,Saliency_PTY'>
6,True,-0.24780504046660293,FO,False,Saliency_PTY'>
7,True,-0.1207656331529846,FO,False,Saliency_PTY'>
8,True,-0.015242064458140693,FO,False,Saliency_PTY'>
9,True,0.35527847025427567,FO,False,Saliency_PTY'>
10,True,0.3519716287912516,FO,False,Saliency_PTY'>
11,True,-0.034705588012199605,FO,False,Saliency_PTY'>
12,True,-0.2913766074123102,FO,False,Saliency_PTY'>
13,True,-0.23705119816481598,FO,False,Saliency_PTY'>
14,True,0.023605154677945956,FO,False,Saliency_PTY'>
15,True,0.38836914368148273,FO,False,Saliency_PTY'>
16,True,0.2695597273360777,FO,False,Saliency_PTY'>
17,True,0.17943161208082842,FO,False,Saliency_PTY'>
18,True,-0.11760127277606226,FO,False,Saliency_PTY'>
19,True,-0.17052314834557372,FO,False,Saliency_PTY'>
