,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.08624690468046353,GRAD,True,Saliency_PTY'>
1,True,-0.023672118014347245,GRAD,True,Saliency_PTY'>
2,True,-0.01708001472242138,GRAD,True,Saliency_PTY'>
3,True,-0.020541573941175516,GRAD,True,Saliency_PTY'>
4,True,0.11540652365257231,GRAD,True,Saliency_PTY'>
5,True,-0.15616328678625638,GRAD,True,Saliency_PTY'>
6,True,0.20506942745503934,GRAD,True,Saliency_PTY'>
7,True,-0.012911908121157757,GRAD,True,Saliency_PTY'>
8,True,-0.0793831573097826,GRAD,True,Saliency_PTY'>
9,True,-0.18631014086108771,GRAD,True,Saliency_PTY'>
10,True,0.1678218574266421,GRAD,True,Saliency_PTY'>
11,True,-0.025049814831758267,GRAD,True,Saliency_PTY'>
12,True,0.2860675269713522,GRAD,True,Saliency_PTY'>
13,True,0.07962859809974228,GRAD,True,Saliency_PTY'>
14,True,-0.07917481033211649,GRAD,True,Saliency_PTY'>
15,True,0.02083087753469859,GRAD,True,Saliency_PTY'>
16,True,0.024238727371719986,GRAD,True,Saliency_PTY'>
17,True,-0.17838112324935812,GRAD,True,Saliency_PTY'>
18,True,0.05121377961679236,GRAD,True,Saliency_PTY'>
19,True,-0.07565147117701072,GRAD,True,Saliency_PTY'>
