,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,SG,True,Saliency_PTY'>
1,True,,SG,True,Saliency_PTY'>
2,True,,SG,True,Saliency_PTY'>
3,True,,SG,True,Saliency_PTY'>
4,True,,SG,True,Saliency_PTY'>
5,True,,SG,True,Saliency_PTY'>
6,True,-0.06042726041467646,SG,True,Saliency_PTY'>
7,True,-0.11993461834296143,SG,True,Saliency_PTY'>
8,True,0.0422219346571273,SG,True,Saliency_PTY'>
9,True,,SG,True,Saliency_PTY'>
10,True,,SG,True,Saliency_PTY'>
11,True,-0.07372687720033425,SG,True,Saliency_PTY'>
12,True,-0.02548954831681441,SG,True,Saliency_PTY'>
13,True,,SG,True,Saliency_PTY'>
14,True,0.15895956360498772,SG,True,Saliency_PTY'>
15,True,-0.07812945273899606,SG,True,Saliency_PTY'>
16,True,,SG,True,Saliency_PTY'>
17,True,,SG,True,Saliency_PTY'>
18,True,,SG,True,Saliency_PTY'>
19,True,,SG,True,Saliency_PTY'>
