,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.6011326090537051,GS,False,Saliency_PTY'>
1,True,-0.22724484523011704,GS,False,Saliency_PTY'>
2,True,-0.19132281605806142,GS,False,Saliency_PTY'>
3,True,0.538116236226221,GS,False,Saliency_PTY'>
4,True,0.03500875182053245,GS,False,Saliency_PTY'>
5,True,0.5639495368884692,GS,False,Saliency_PTY'>
6,True,0.4645008461164712,GS,False,Saliency_PTY'>
7,True,0.455960899664443,GS,False,Saliency_PTY'>
8,True,-0.20801066358527526,GS,False,Saliency_PTY'>
9,True,0.523786527221723,GS,False,Saliency_PTY'>
10,True,0.4009466110669244,GS,False,Saliency_PTY'>
11,True,0.6356316109189124,GS,False,Saliency_PTY'>
12,True,-0.15357713900085365,GS,False,Saliency_PTY'>
13,True,0.5572618438620378,GS,False,Saliency_PTY'>
14,True,0.004551648249674979,GS,False,Saliency_PTY'>
15,True,-0.11138159579490162,GS,False,Saliency_PTY'>
16,True,0.5805671911756287,GS,False,Saliency_PTY'>
17,True,-0.14539202002714233,GS,False,Saliency_PTY'>
18,True,0.4083940403798665,GS,False,Saliency_PTY'>
19,True,0.40560587422446764,GS,False,Saliency_PTY'>
