,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.15421139649913143,FO,False,Saliency_PTY'>
1,True,-0.04056278041808501,FO,False,Saliency_PTY'>
2,True,0.07742711505312128,FO,False,Saliency_PTY'>
3,True,0.1646236546487469,FO,False,Saliency_PTY'>
4,True,-0.2785545202175813,FO,False,Saliency_PTY'>
5,True,0.14065832685398139,FO,False,Saliency_PTY'>
6,True,0.15216592381739602,FO,False,Saliency_PTY'>
7,True,0.053149644917716954,FO,False,Saliency_PTY'>
8,True,0.009139328312269903,FO,False,Saliency_PTY'>
9,True,-0.04239585536425314,FO,False,Saliency_PTY'>
10,True,0.04544655433436069,FO,False,Saliency_PTY'>
11,True,0.16121049241520455,FO,False,Saliency_PTY'>
12,True,-0.1006511139196567,FO,False,Saliency_PTY'>
13,True,0.009596555071925916,FO,False,Saliency_PTY'>
14,True,-0.006960285296661566,FO,False,Saliency_PTY'>
15,True,-0.07343362199401746,FO,False,Saliency_PTY'>
16,True,0.2442282847300263,FO,False,Saliency_PTY'>
17,True,-0.01897026449848643,FO,False,Saliency_PTY'>
18,True,0.14575039010112414,FO,False,Saliency_PTY'>
19,True,0.07719932781292675,FO,False,Saliency_PTY'>
