,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.16897678130299756,GRAD,True,Saliency_PTY'>
1,True,0.40840422852292924,GRAD,True,Saliency_PTY'>
2,True,0.17967730641160548,GRAD,True,Saliency_PTY'>
3,True,0.13831922680297049,GRAD,True,Saliency_PTY'>
4,True,0.28927119463402984,GRAD,True,Saliency_PTY'>
5,True,-0.09940767854475394,GRAD,True,Saliency_PTY'>
6,True,0.22749412596166393,GRAD,True,Saliency_PTY'>
7,True,-0.06515030293904257,GRAD,True,Saliency_PTY'>
8,True,0.609132562855208,GRAD,True,Saliency_PTY'>
9,True,0.19492103849715844,GRAD,True,Saliency_PTY'>
10,True,0.10760033026784956,GRAD,True,Saliency_PTY'>
11,True,0.17949085058876618,GRAD,True,Saliency_PTY'>
12,True,0.5275529003051589,GRAD,True,Saliency_PTY'>
13,True,-0.025031147533824426,GRAD,True,Saliency_PTY'>
14,True,0.1298454918235982,GRAD,True,Saliency_PTY'>
15,True,0.2606227758549541,GRAD,True,Saliency_PTY'>
16,True,-0.0910612199227175,GRAD,True,Saliency_PTY'>
17,True,0.06752915342265578,GRAD,True,Saliency_PTY'>
18,True,-0.05429716246487271,GRAD,True,Saliency_PTY'>
19,True,-0.024698745505652597,GRAD,True,Saliency_PTY'>
