,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,,SG,True,Saliency_PTY'>
1,True,0.27084600303598144,SG,True,Saliency_PTY'>
2,True,0.18776993325243949,SG,True,Saliency_PTY'>
3,True,,SG,True,Saliency_PTY'>
4,True,-0.06581096588829416,SG,True,Saliency_PTY'>
5,True,0.04292722872287678,SG,True,Saliency_PTY'>
6,True,0.030423896686320954,SG,True,Saliency_PTY'>
7,True,,SG,True,Saliency_PTY'>
8,True,-0.09711738526277447,SG,True,Saliency_PTY'>
9,True,0.027332587679613097,SG,True,Saliency_PTY'>
10,True,-0.022462129411559943,SG,True,Saliency_PTY'>
11,True,,SG,True,Saliency_PTY'>
12,True,-0.05123799002183606,SG,True,Saliency_PTY'>
13,True,-0.10647561496896915,SG,True,Saliency_PTY'>
14,True,,SG,True,Saliency_PTY'>
15,True,,SG,True,Saliency_PTY'>
16,True,-0.06982874341992909,SG,True,Saliency_PTY'>
17,True,0.017597221870257362,SG,True,Saliency_PTY'>
18,True,,SG,True,Saliency_PTY'>
19,True,,SG,True,Saliency_PTY'>
