,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.12992932076702085,IG,True,Saliency_PTY'>
1,True,0.17580887062379688,IG,True,Saliency_PTY'>
2,True,-0.006133999476893765,IG,True,Saliency_PTY'>
3,True,0.041201201042677466,IG,True,Saliency_PTY'>
4,True,0.2631983355200331,IG,True,Saliency_PTY'>
5,True,-0.06710307717503008,IG,True,Saliency_PTY'>
6,True,-0.16729303694322833,IG,True,Saliency_PTY'>
7,True,-0.04931747850150338,IG,True,Saliency_PTY'>
8,True,0.18465437902710088,IG,True,Saliency_PTY'>
9,True,0.10371162064097854,IG,True,Saliency_PTY'>
10,True,0.27306388494101097,IG,True,Saliency_PTY'>
11,True,-0.021636074690508593,IG,True,Saliency_PTY'>
12,True,0.1290763281044885,IG,True,Saliency_PTY'>
13,True,-0.23765341688820418,IG,True,Saliency_PTY'>
14,True,-0.10364228617167213,IG,True,Saliency_PTY'>
15,True,0.05868019036289306,IG,True,Saliency_PTY'>
16,True,-0.19098664741681762,IG,True,Saliency_PTY'>
17,True,0.05878666814286735,IG,True,Saliency_PTY'>
18,True,-0.08406918616511846,IG,True,Saliency_PTY'>
19,True,-0.10463577753010153,IG,True,Saliency_PTY'>
