,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.025842836550611252,SG,False,Saliency_PTY'>
1,True,0.07165709927514409,SG,False,Saliency_PTY'>
2,True,-0.16769875419238858,SG,False,Saliency_PTY'>
3,True,0.13235991261437557,SG,False,Saliency_PTY'>
4,True,-0.0651528020390656,SG,False,Saliency_PTY'>
5,True,0.04203357494521248,SG,False,Saliency_PTY'>
6,True,0.2584329015198254,SG,False,Saliency_PTY'>
7,True,0.23055283084483635,SG,False,Saliency_PTY'>
8,True,0.40529471413320994,SG,False,Saliency_PTY'>
9,True,0.07112076267342393,SG,False,Saliency_PTY'>
10,True,-0.11445744855549471,SG,False,Saliency_PTY'>
11,True,0.1561590935179763,SG,False,Saliency_PTY'>
12,True,0.28445824243640166,SG,False,Saliency_PTY'>
13,True,0.23630995871361848,SG,False,Saliency_PTY'>
14,True,0.22046804652064553,SG,False,Saliency_PTY'>
15,True,-0.012708385212951678,SG,False,Saliency_PTY'>
16,True,0.04877759245260919,SG,False,Saliency_PTY'>
17,True,0.09518493022963018,SG,False,Saliency_PTY'>
18,True,0.18429217265322723,SG,False,Saliency_PTY'>
19,True,0.182188721481308,SG,False,Saliency_PTY'>
