,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.4887822913806782,0.5662707463221078,GS,True,Saliency_PTY'>
1,0.4920123206033987,0.5845065999443623,GS,True,Saliency_PTY'>
2,0.5678319550687617,0.683160997037549,GS,True,Saliency_PTY'>
3,0.49422288885953114,0.5682058269552303,GS,True,Saliency_PTY'>
4,0.5169985341447223,0.6153595149305471,GS,True,Saliency_PTY'>
5,0.5183311904924351,0.5626209691094702,GS,True,Saliency_PTY'>
6,0.5404614188993737,0.6157327137040581,GS,True,Saliency_PTY'>
7,0.4763397322489961,0.5672622354930732,GS,True,Saliency_PTY'>
8,0.479340246514239,0.5133071177730231,GS,True,Saliency_PTY'>
9,0.5658080894832337,0.6471492863059408,GS,True,Saliency_PTY'>
10,0.43962022431146125,0.5354946269187205,GS,True,Saliency_PTY'>
11,0.4735118495463782,0.6061463269067782,GS,True,Saliency_PTY'>
12,0.4963892614761901,0.5717211316388762,GS,True,Saliency_PTY'>
13,0.5079959835188523,0.5709318533569724,GS,True,Saliency_PTY'>
14,0.4702017043267735,0.6608708510436763,GS,True,Saliency_PTY'>
15,0.47816216492695174,0.565306788218837,GS,True,Saliency_PTY'>
16,0.45065231626028923,0.517232871343867,GS,True,Saliency_PTY'>
17,0.4596657835216013,0.588588621295276,GS,True,Saliency_PTY'>
18,0.5394378060381404,0.5506526786150506,GS,True,Saliency_PTY'>
19,0.48075931674762407,0.5697538541127748,GS,True,Saliency_PTY'>
