,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.06040126248693041,0.0745645176460856,IG,True,Saliency_PTY'>
1,0.04646853079891099,0.05355460865388072,IG,True,Saliency_PTY'>
2,0.05752921315169503,0.08074651101116596,IG,True,Saliency_PTY'>
3,0.0526074831146493,0.07860035182139005,IG,True,Saliency_PTY'>
4,0.059505164508823025,0.07599406233962637,IG,True,Saliency_PTY'>
5,0.07080005278035752,0.0869664368250176,IG,True,Saliency_PTY'>
6,0.06834586280935172,0.07976461546692354,IG,True,Saliency_PTY'>
7,0.07549323663744884,0.08773674707144852,IG,True,Saliency_PTY'>
8,0.06478113346590479,0.07761525838374995,IG,True,Saliency_PTY'>
9,0.07929493668141321,0.10131481330308374,IG,True,Saliency_PTY'>
10,0.08197196564246192,0.09219950465112015,IG,True,Saliency_PTY'>
11,0.06383135006027918,0.06895810804785131,IG,True,Saliency_PTY'>
12,0.06697358509654343,0.08003018046783625,IG,True,Saliency_PTY'>
13,0.06680197512539734,0.098436040929504,IG,True,Saliency_PTY'>
14,0.05499638997176125,0.06969243638834523,IG,True,Saliency_PTY'>
15,0.08212015916976712,0.10358409003425091,IG,True,Saliency_PTY'>
16,0.057577902333382405,0.08728783339733963,IG,True,Saliency_PTY'>
17,0.04692473303924592,0.051747876414539914,IG,True,Saliency_PTY'>
18,0.08131322135276911,0.0851981540887859,IG,True,Saliency_PTY'>
19,0.08628094629153385,0.10352296298622911,IG,True,Saliency_PTY'>
