,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.3761352701882946,0.5326859429870012,FO,False,Saliency_PTY'>
1,0.3365260726216328,0.44028797481501886,FO,False,Saliency_PTY'>
2,0.3726752102130331,0.45820580130215954,FO,False,Saliency_PTY'>
3,0.47554817972603747,0.5903353175319352,FO,False,Saliency_PTY'>
4,0.39356987616574474,0.4513579703281564,FO,False,Saliency_PTY'>
5,0.37597099819090085,0.48930823250027344,FO,False,Saliency_PTY'>
6,0.3846074370812072,0.5688586258917459,FO,False,Saliency_PTY'>
7,0.3873584442631329,0.5373652990061092,FO,False,Saliency_PTY'>
8,0.39261088143930867,0.54451690700915,FO,False,Saliency_PTY'>
9,0.5092737049187259,0.6464546085274246,FO,False,Saliency_PTY'>
10,0.3107142489056281,0.4180578427185001,FO,False,Saliency_PTY'>
11,0.47434771594290703,0.5391736036774966,FO,False,Saliency_PTY'>
12,0.5309235035409643,0.6316340180779577,FO,False,Saliency_PTY'>
13,0.4460422338381666,0.5928000020356545,FO,False,Saliency_PTY'>
14,0.6012053151889266,0.6204195684845459,FO,False,Saliency_PTY'>
15,0.5721027757721668,0.6844488373651211,FO,False,Saliency_PTY'>
16,0.45288677947203154,0.5653023021203986,FO,False,Saliency_PTY'>
17,0.49799253088397644,0.6530454151042921,FO,False,Saliency_PTY'>
18,0.46576569716678023,0.5737494088342423,FO,False,Saliency_PTY'>
19,0.49368790172606225,0.5904387372147454,FO,False,Saliency_PTY'>
