,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.41512836937660486,0.5559126260984133,GRAD,True,Saliency_PTY'>
1,0.8200443217886801,1.013568430060148,GRAD,True,Saliency_PTY'>
2,0.9435126076543376,1.2240588968585482,GRAD,True,Saliency_PTY'>
3,0.7551433997599644,0.9771254639596301,GRAD,True,Saliency_PTY'>
4,0.5370413877317346,0.6323836503830177,GRAD,True,Saliency_PTY'>
5,0.8681091451410184,1.048160960282627,GRAD,True,Saliency_PTY'>
6,0.885772427328881,1.1428761270829029,GRAD,True,Saliency_PTY'>
7,0.8733039350864347,1.0475139180078328,GRAD,True,Saliency_PTY'>
8,0.8074546434929146,0.9960823594747739,GRAD,True,Saliency_PTY'>
9,0.8052363740866706,1.0218349513284244,GRAD,True,Saliency_PTY'>
10,0.9085640732249564,1.1027411995248388,GRAD,True,Saliency_PTY'>
11,0.5002696691377806,0.6048848756065527,GRAD,True,Saliency_PTY'>
12,0.4338942965759813,0.5578288194173375,GRAD,True,Saliency_PTY'>
13,0.5141399653437015,0.6633924255117319,GRAD,True,Saliency_PTY'>
14,0.4810500720724069,0.6101252339029934,GRAD,True,Saliency_PTY'>
15,0.8426058246381531,1.0947249174838292,GRAD,True,Saliency_PTY'>
16,0.4447825424368836,0.6065234642663809,GRAD,True,Saliency_PTY'>
17,0.5847090452572002,0.9234430929499335,GRAD,True,Saliency_PTY'>
18,0.4959555801584101,0.58180178067325,GRAD,True,Saliency_PTY'>
19,0.774800246444589,1.0423950086457423,GRAD,True,Saliency_PTY'>
