,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,189073092885.2332,15271282237834.674,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,1336687070295.0913,2.7376979464021267,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,0.6860487895445722,0.7638150553748452,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,0.6406964499977684,2.234680376392402,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,0.6105809957029877,1.8362478189103844,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,355268835156.04816,11084048845490.24,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.5592038233729459,2.2177550264537667,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,0.5117119696589582,5520232487547.892,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.5065689372828475,1.5309910341003925,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,0.6703342548869495,0.8554403711202414,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,0.5899193764583207,8803823528123.38,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,0.6295473712322897,0.8163390018414557,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,0.6105485003481479,1.3437765011184888,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,2798554426471.0615,4001170441888.9224,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,0.48809731023413033,1.6134961115499564,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,0.5003099832051138,0.6094279463254326,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,0.5532901694963758,2.0205422465093523,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,0.5824562182497731,2420621909437.6753,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,0.7258284450314719,6.016032335827534,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,122653048151.03867,1.8213246900550557,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
