,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.4135903871991056,0.5623754407315528,FO,False,Saliency_PTY'>
1,0.4836695881066773,0.7599676959771626,FO,False,Saliency_PTY'>
2,0.47839582897316574,0.661474629841359,FO,False,Saliency_PTY'>
3,0.3987882026179864,0.5892295733991191,FO,False,Saliency_PTY'>
4,0.3115867020111748,0.415807154765344,FO,False,Saliency_PTY'>
5,0.27044980586441586,0.5846468854967942,FO,False,Saliency_PTY'>
6,0.4383078991757438,0.6007303010256166,FO,False,Saliency_PTY'>
7,0.46504002974052644,0.6186578273199217,FO,False,Saliency_PTY'>
8,0.33543249540371545,0.44468966165891355,FO,False,Saliency_PTY'>
9,0.45458407524738326,0.6507376349547793,FO,False,Saliency_PTY'>
10,0.35320644711445387,0.4182374378955191,FO,False,Saliency_PTY'>
11,0.3268285907884814,0.3863813008256571,FO,False,Saliency_PTY'>
12,0.3439817469984552,0.5318386508285025,FO,False,Saliency_PTY'>
13,0.38010382818322513,0.530145836022583,FO,False,Saliency_PTY'>
14,0.3417726234183914,0.4300624963407901,FO,False,Saliency_PTY'>
15,0.33452829203937967,0.6264047119628583,FO,False,Saliency_PTY'>
16,0.3855736551564888,0.5312230613032456,FO,False,Saliency_PTY'>
17,0.2951096214351408,0.46063345224166663,FO,False,Saliency_PTY'>
18,0.446581720622961,0.6492598704324242,FO,False,Saliency_PTY'>
19,0.35153702895253963,0.5060362751306221,FO,False,Saliency_PTY'>
