,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.29064133033008344,0.5006188741318022,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.24510757820062962,0.35966773017308856,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.17582043604819547,0.5631341340716005,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.1937422085044119,0.30187461508363417,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.1888174682616111,0.33422199992550417,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.15148121082221538,0.46394658201855876,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.06251004003149327,0.18326229409123604,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.09386437264999782,0.1746874387651741,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.2116201972703115,0.5730968346227966,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.17301251012664706,0.45654609486250614,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.143252309414244,0.28914138198437067,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.1254613539084309,0.32923198666735604,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.17622643164014506,0.30507556043290734,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.2033779540696073,0.4109237783726471,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.16730703423017934,0.2365925695101366,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.12952321939672223,0.41232970393604645,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.28814622431599346,0.37366527299244257,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.07950782933274002,0.3994284287160267,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.1789310758175338,0.3911638680200154,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.11349815023756413,0.34159316944143875,1000,random,uniform,Lime,10,1,LEFTIST'>
