,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.5439370021875514,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,0.40525076050193143,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,0.5407564432529365,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,0.42006579039399056,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,0.4818799784325537,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,0.6383684006165613,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,0.40224054559653205,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,0.3592513032548946,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,0.39005335584948164,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,0.4773757407943536,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,0.40949087159768977,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,0.8183729895507004,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,0.37628209215257535,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,0.6825635199660555,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,0.3991898487256015,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,0.45120592727270337,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,0.443629440817684,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,0.41345803574270557,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,0.45261230463385055,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,0.7524878551305625,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
