,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.5002794854373527,0.5656593480965596,authentic_opposing_information,100,TSEvo'>
1,0.7016558911112079,0.7804614022555025,authentic_opposing_information,100,TSEvo'>
2,1.0554920872073263,1.3035034298115553,authentic_opposing_information,100,TSEvo'>
3,0.6850657484754049,0.7572017869990179,authentic_opposing_information,100,TSEvo'>
4,0.5269285243826747,0.5908620623343481,authentic_opposing_information,100,TSEvo'>
5,0.6316353246509969,0.8060477159993015,authentic_opposing_information,100,TSEvo'>
6,0.889744036247008,1.0783840027899725,authentic_opposing_information,100,TSEvo'>
7,0.6602384356732152,0.7696854615071455,authentic_opposing_information,100,TSEvo'>
8,0.5898116955906285,0.6797788882776674,authentic_opposing_information,100,TSEvo'>
9,0.816537535211379,0.9690812251948083,authentic_opposing_information,100,TSEvo'>
10,0.6301758582173819,0.7265919955499626,authentic_opposing_information,100,TSEvo'>
11,0.5605122752258695,0.6295795367723854,authentic_opposing_information,100,TSEvo'>
12,0.5287245517345072,0.6196713879491064,authentic_opposing_information,100,TSEvo'>
13,0.6008278033943217,0.6663830326315604,authentic_opposing_information,100,TSEvo'>
14,0.5498985394711751,0.6231746875948057,authentic_opposing_information,100,TSEvo'>
15,0.7854393648285983,0.9048032366585919,authentic_opposing_information,100,TSEvo'>
16,0.5383333063088079,0.6247528637905226,authentic_opposing_information,100,TSEvo'>
17,0.74771674434164,0.8994801162119942,authentic_opposing_information,100,TSEvo'>
18,0.48593324589729764,0.5407556580609006,authentic_opposing_information,100,TSEvo'>
19,0.6205516500174141,0.6903262260791005,authentic_opposing_information,100,TSEvo'>
