,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.19032486312043645,0.23043033533265805,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.03486801336108239,0.034868013361084645,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.03273380568695829,0.06461490339743961,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.03294642354298459,0.04792752678329771,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.0409561700474384,0.040956210285279133,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.056456508966320665,0.05645650896724385,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.030751708874921718,0.07529195763582529,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.14561579462765167,0.15832819335902987,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.1288207572514356,0.14540773100592602,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.03889887313390175,0.038898873134422744,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.05897718011326987,0.058977192748211046,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.045080788811940845,0.04508082026763229,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.05524576491884785,0.05524597733739684,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.1348148153920458,0.17415840385394254,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.021975933473950274,0.06194372795646353,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.06488679303976949,0.06488679304154223,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.13900484071704816,0.16018434666125933,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.05790035268733634,0.057900483620140206,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.043086830079608736,0.059523922128297886,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.03205426886483198,0.06492664681570856,1000,random,uniform,Lime,10,1,LEFTIST'>
