,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.46536981828814,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,0.5498508640051939,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,0.5649351280259891,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,0.49498417462792527,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,0.47770834201646134,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,0.4387036706782155,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,0.5233149330492948,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,0.5239168852346288,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,0.6349390348987007,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,0.4985973811145918,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,0.42693365056789806,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,0.7761745569154951,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,0.5334931345069369,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,0.4877545200864228,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,0.5183142686941103,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,0.49862209246361083,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,0.5752684088906971,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,0.47231479861193665,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,0.4865932287923342,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,0.48878330158933014,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
