,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.42084459603068886,0.47103346037463967,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,0.3955007258190521,0.44395198844376366,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,0.47763588216602615,0.5285863282769016,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,0.42514659195952964,0.49386501877071554,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,0.3947156384718948,0.46921235673464806,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,0.6132983147605422,0.7456117483891327,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,0.5775704645466029,0.7084510936626236,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,0.3753446822604391,0.40304831720533807,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,0.9582278365524746,1.0303805292571628,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,0.4266638802181572,0.49284893426612597,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,0.6109712785382775,0.6535835906142151,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,0.34765260681116017,0.4209615670361283,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,0.5378048355423131,0.5819946677319292,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,0.5657693233610359,0.632988327880259,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,0.4446916996568551,0.48371075868254887,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,0.3916736907959168,0.45689040390137137,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,0.5366128885596314,0.5845107113911984,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,0.48510156113979663,0.528365460785448,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,0.44239699733386245,0.5044768413109951,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,0.6981249963186663,0.9772852630702288,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
