,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.3562313613160258,0.5309636433077921,FO,False,Saliency_PTY'>
1,0.4502022927849893,0.6135180567616992,FO,False,Saliency_PTY'>
2,0.44742212736112563,0.5692171153793555,FO,False,Saliency_PTY'>
3,0.2751259709024766,0.5711630538454447,FO,False,Saliency_PTY'>
4,0.47003819859824325,0.5372805276859675,FO,False,Saliency_PTY'>
5,0.4507342336901524,0.5397885331527021,FO,False,Saliency_PTY'>
6,0.47513109499742584,0.5820837082133633,FO,False,Saliency_PTY'>
7,0.32949475229666325,0.4367672605189041,FO,False,Saliency_PTY'>
8,0.3937091127169789,0.5644674936427682,FO,False,Saliency_PTY'>
9,0.34359040033738053,0.6089568792070654,FO,False,Saliency_PTY'>
10,0.4518531814594029,0.6314907746469225,FO,False,Saliency_PTY'>
11,0.39713644596856457,0.5280873237917623,FO,False,Saliency_PTY'>
12,0.40877562977207826,0.6385303669638386,FO,False,Saliency_PTY'>
13,0.46281692286389975,0.546866223714836,FO,False,Saliency_PTY'>
14,0.4520647163224612,0.6340209946780959,FO,False,Saliency_PTY'>
15,0.5393945466831096,0.5886285146907073,FO,False,Saliency_PTY'>
16,0.3664389854714995,0.48127153540603584,FO,False,Saliency_PTY'>
17,0.37385021119860296,0.5007426029400636,FO,False,Saliency_PTY'>
18,0.46095953586335103,0.5430866298848401,FO,False,Saliency_PTY'>
19,0.3492466681469443,0.5429999512981376,FO,False,Saliency_PTY'>
