,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,257825621164.8256,5885325194307.719,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,0.572052167500888,0.6172318320917177,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,239139826219.44336,2.5822761147179074,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,0.632750640291095,1.178663645883808,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,777710698783.4476,0.7752343542239786,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,0.616741915904383,0.7006857251252387,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.5929966519685548,0.6412494636621956,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,897068810696.1777,7.464175401800719,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.8574127440013563,7145753126697.589,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,0.6169432867560002,0.6449479385100343,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,0.7141424184060552,0.9870296260953624,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,0.7662094793667559,2.0116015242675167,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,594194999872.8286,15777059130673.049,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,2307355023912.6157,39935466498421.39,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,0.7946753108390558,1.2522030464170584,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,0.5688553475468561,3.277045142925155,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,61868613945.22609,3.1827595939512086,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,1.6490647424715892,8.363302100229937,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,65715310364.44918,3.9324482440503146,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,0.9747299610058077,10558458786656.982,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
