,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.49590098208752276,,authentic_opposing_information,100,TSEvo'>
1,0.41127808515693687,,authentic_opposing_information,100,TSEvo'>
2,0.5867419420788383,,authentic_opposing_information,100,TSEvo'>
3,0.4427793769394043,,authentic_opposing_information,100,TSEvo'>
4,0.5532504609090718,,authentic_opposing_information,100,TSEvo'>
5,0.5573518608061653,,authentic_opposing_information,100,TSEvo'>
6,0.4861049593310173,,authentic_opposing_information,100,TSEvo'>
7,0.44280314846283375,,authentic_opposing_information,100,TSEvo'>
8,0.6306884884328466,,authentic_opposing_information,100,TSEvo'>
9,0.44341393571380633,,authentic_opposing_information,100,TSEvo'>
10,0.5058440637512487,,authentic_opposing_information,100,TSEvo'>
11,0.5401125548367023,,authentic_opposing_information,100,TSEvo'>
12,0.40708833170966896,,authentic_opposing_information,100,TSEvo'>
13,0.4091805644267253,,authentic_opposing_information,100,TSEvo'>
14,0.4667033359686249,,authentic_opposing_information,100,TSEvo'>
15,0.43815185761915654,,authentic_opposing_information,100,TSEvo'>
16,0.5432217482635118,,authentic_opposing_information,100,TSEvo'>
17,0.61460216245087,,authentic_opposing_information,100,TSEvo'>
18,0.6024619273086764,,authentic_opposing_information,100,TSEvo'>
19,0.549106832335972,,authentic_opposing_information,100,TSEvo'>
