,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,1.0531581593717056,1.1964471780506774,authentic_opposing_information,100,TSEvo'>
1,0.4455676283584683,0.5588208862782184,authentic_opposing_information,100,TSEvo'>
2,0.51838059149763,0.553513339794487,authentic_opposing_information,100,TSEvo'>
3,0.7167212900005441,0.7889979602209445,authentic_opposing_information,100,TSEvo'>
4,1.1709214011580338,1.2306871714677512,authentic_opposing_information,100,TSEvo'>
5,0.6247908366292958,0.6720003629540598,authentic_opposing_information,100,TSEvo'>
6,1.1310978088362509,1.2465393200244606,authentic_opposing_information,100,TSEvo'>
7,0.389002665739053,0.4101119714298597,authentic_opposing_information,100,TSEvo'>
8,1.5606520237634034,1.8267439816264486,authentic_opposing_information,100,TSEvo'>
9,1.060898943963259,1.1426474944287017,authentic_opposing_information,100,TSEvo'>
10,0.6344869022544121,0.698137349607679,authentic_opposing_information,100,TSEvo'>
11,0.42929239475464903,0.4626465683813417,authentic_opposing_information,100,TSEvo'>
12,0.6082828936973295,0.6480025216640554,authentic_opposing_information,100,TSEvo'>
13,1.3458116242036735,1.594726250695041,authentic_opposing_information,100,TSEvo'>
14,0.39991497488020705,0.4700280673278419,authentic_opposing_information,100,TSEvo'>
15,1.214890322043285,1.3969727331927988,authentic_opposing_information,100,TSEvo'>
16,1.0073600236514308,1.0803798585404667,authentic_opposing_information,100,TSEvo'>
17,0.42147555600746084,0.4743215184312983,authentic_opposing_information,100,TSEvo'>
18,1.0757123702941007,1.20455186990395,authentic_opposing_information,100,TSEvo'>
19,1.0790678546182288,1.2250532392977247,authentic_opposing_information,100,TSEvo'>
