,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.5833791161920726,0.7133789429619348,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,189862102346.64435,0.6989061920526982,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,0.6326311047054046,0.7429527227088851,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,328683469083.5775,1.4093752667490762,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,913296087193.113,50357090852304.01,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,0.5468682826841806,0.5901059431316569,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.6134905431591422,0.8076968493068972,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,0.5551183561518123,0.9999771432042833,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.7821708105936949,2.938925020201565,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,0.714616225665622,1.1182788681324367,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,0.5140373421060555,0.6048957628865262,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,0.5377148793679092,0.8271752233370684,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,0.5717299625877611,1.3048611671153363,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,0.520002613943247,0.9087502217491517,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,32356628438.78662,1.2706726238992339,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,0.6778423808456433,4.571894683466646,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,0.5168760618419628,0.5906216751816605,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,0.7689247934252298,0.7060173828479498,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,0.6414349611847341,1.0328780354232718,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,0.6156127263323453,4.183134760227551,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
