,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.14474878552347653,0.1703594688235736,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.018936497634253955,0.018936945241796375,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.019794584235161693,0.01979473565751794,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.018755154558337938,0.040264145330526725,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.022366257434296877,0.022366257811259137,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.0407238457438909,0.05963868939471556,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.019720911740472663,0.019721762822178645,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.13436056886245462,0.16830336531272203,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.0213996177909479,0.02140031442956045,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.13682134348845834,0.18072001952766825,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.12985202322873757,0.17217052463578725,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.025405816919394097,0.025405818044344483,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.01629386317428836,0.01629408983109957,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.017566998933611612,0.0175669990128773,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.024772940747175325,0.02477444224931,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.018284377110928646,0.018284682176638586,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.021130586919588842,0.02113060328371742,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.008705024401919939,0.04857764104528987,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.024138619334290894,0.04632813489158759,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.007572406148860714,0.03023258441387056,1000,random,uniform,Lime,10,1,LEFTIST'>
