,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.10304020553442761,0.10851962336519527,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.05892719205077346,0.05892719318389587,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.07714008370776168,0.07714009820130255,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.07180696980189005,0.07186720775501594,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.04784135858798059,0.05857015995092846,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.07245536627923488,0.07246158758563721,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.05044365853374111,0.05877509052489837,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.0651767927707941,0.06517682751345402,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.05141607682245396,0.06522375181091547,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.055478267465479646,0.06962492490464335,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.051599920790625156,0.051603410179082834,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.06463908616075857,0.06463908644983764,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.0664155108579578,0.0664412372433059,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.04319699895839717,0.05380816732272261,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.06057425612235719,0.060574276051330374,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.08636501737163949,0.09028669907881663,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.06836143230134722,0.08712663703087112,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.06411344127307013,0.06411879618542775,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.05852451247669056,0.07261269943411401,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.08960012391008952,0.09413513442183125,1000,random,uniform,Lime,10,1,LEFTIST'>
