,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.33320240213348074,0.34636626682772115,50,NG,dtw,500,1,NativeGuideCF'>
1,0.40440859673762325,0.42697666428172526,50,NG,dtw,500,1,NativeGuideCF'>
2,0.3515504223145832,0.3638965038263241,50,NG,dtw,500,1,NativeGuideCF'>
3,0.5150863978634316,0.5173571950968651,50,NG,dtw,500,1,NativeGuideCF'>
4,0.4540684820243953,0.45996362889706216,50,NG,dtw,500,1,NativeGuideCF'>
5,0.5838747493861297,0.6085875338582066,50,NG,dtw,500,1,NativeGuideCF'>
6,0.3998371042394946,0.4084480539966077,50,NG,dtw,500,1,NativeGuideCF'>
7,0.3985423364325541,0.40584909092393706,50,NG,dtw,500,1,NativeGuideCF'>
8,0.31099184326626045,0.3265204965685127,50,NG,dtw,500,1,NativeGuideCF'>
9,0.47505456496037296,0.48110695309371004,50,NG,dtw,500,1,NativeGuideCF'>
10,0.44305570218893753,0.46647805835337375,50,NG,dtw,500,1,NativeGuideCF'>
11,0.3952169850056725,0.3988297659757269,50,NG,dtw,500,1,NativeGuideCF'>
12,0.4722221495903821,0.49370461614471667,50,NG,dtw,500,1,NativeGuideCF'>
13,0.5929540501400089,0.6434082150945656,50,NG,dtw,500,1,NativeGuideCF'>
14,0.4674933781626088,0.48451963641013157,50,NG,dtw,500,1,NativeGuideCF'>
15,0.3744946153606559,0.3823333289778847,50,NG,dtw,500,1,NativeGuideCF'>
16,0.3868144044820806,0.3920245186228742,50,NG,dtw,500,1,NativeGuideCF'>
17,0.3511906012807448,0.35685600046491855,50,NG,dtw,500,1,NativeGuideCF'>
18,0.3126010966561054,0.32070118329730724,50,NG,dtw,500,1,NativeGuideCF'>
19,0.3903723357160658,0.39765462239761157,50,NG,dtw,500,1,NativeGuideCF'>
