,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.1535897488853906,0.27469110260734675,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.4747773886383412,0.5891784848527387,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.24874668066998518,0.42645113269904755,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.10311153266808766,0.10164630588290148,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.10395425326718397,0.1798182673461715,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.1548357130421608,0.3160386730738427,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.144373430955596,0.35359878393604377,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.19797996466629825,0.26122651644514433,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.19132239104062032,0.21438320670715288,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.0840752496578168,0.08955013837798957,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.42753565000959365,0.5884159241487275,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.1448003087415898,0.2743932658002673,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.0891147996546711,0.1754262418124414,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.32979221445597795,0.44501303796563774,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.14430496870568085,0.14651151763060408,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.500824214100409,0.6677785691145559,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.33956702880647216,0.5051417379159778,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.14504516057734382,0.27748190950606866,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.1793205976687058,0.2664702384490013,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.1775018827568232,0.3509264381865018,1000,random,uniform,Lime,10,1,LEFTIST'>
